#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 02 23 50 209  2.8  3.4  2.02 12.12  9.14 311 1018.8  12.1  13.1 999.0 99.0 99.00
2017 01 03 00 50 199  3.2  4.4  2.09 14.81  9.51 320 1018.7  12.1  13.1 999.0 99.0 99.00
2017 01 03 01 50 178  3.2  4.3  2.10 16.00  9.45 312 1019.0  12.0  13.1 999.0 99.0 99.00
2017 01 03 02 50 188  4.2  5.3  1.86 14.81  9.21 327 1019.5  12.1  13.1 999.0 99.0 99.00
2017 01 03 03 50 189  3.6  4.6  2.14 14.81  9.92 322 1019.7  12.2  13.1 999.0 99.0 99.00
2017 01 03 04 50 174  2.9  4.0  2.18 14.81 10.06 312 1020.0  12.2  13.1 999.0 99.0 99.00
2017 01 03 05 50 162  3.8  4.9  2.03 14.81  9.97 312 1020.6  12.2  13.1 999.0 99.0 99.00
2017 01 03 06 50 145  5.7  7.1  2.46 14.81 11.10 310 1020.9  11.9  13.0 999.0 99.0 99.00
2017 01 03 07 50 150  5.1  6.4  2.16 13.79  9.64 305 1021.2  12.0  12.9 999.0 99.0 99.00
2017 01 03 08 50 148  5.6  7.4  2.13 12.90  9.66 311 1020.6  11.8  12.9 999.0 99.0 99.00
2017 01 03 09 50 155  6.0  7.6  2.27 13.79  9.25 310 1021.0  12.1  12.9 999.0 99.0 99.00
2017 01 03 10 50 134  5.8  7.5  2.28 13.79  9.12 307 1020.8  11.7  12.9 999.0 99.0 99.00
2017 01 03 11 50 139  5.4  8.3  2.56 14.81  9.43 303 1020.5  11.5  12.9 999.0 99.0 99.00
2017 01 03 12 50 141  6.1  7.8  2.52 14.81  9.27 314 1020.3  11.7  13.0 999.0 99.0 99.00
2017 01 03 13 50 135  5.9  8.0  2.22 13.79  8.16 314 1020.4  11.8  13.0 999.0 99.0 99.00
2017 01 03 14 50 135  5.4  6.9  1.95 13.79  7.73 313 1020.4  11.9  13.0 999.0 99.0 99.00
2017 01 03 15 50 139  5.8  7.0  1.79 11.43  7.04 307 1020.3  12.1  13.0 999.0 99.0 99.00
2017 01 03 16 50 143  6.6  7.8  1.66 11.43  6.37 315 1020.4  12.2  13.0 999.0 99.0 99.00
2017 01 03 17 50 148  7.2  8.8  1.95 14.81  6.91 303 1020.7  12.4  13.0 999.0 99.0 99.00
2017 01 03 18 50 154  9.6 12.0  1.81 12.90  6.20 264 1020.5  12.8  13.0 999.0 99.0 99.00
2017 01 03 19 50 158  9.1 11.3  1.93 13.79  5.86 262 1019.8  12.8  13.0 999.0 99.0 99.00
2017 01 03 20 50 157 10.7 13.2  1.86 12.90  5.73 311 1018.2  12.7  13.1 999.0 99.0 99.00
2017 01 03 21 50 163  9.5 11.6  1.91 13.79  5.62 296 1018.1  12.8  13.1 999.0 99.0 99.00
2017 01 03 22 50 157  9.8 12.6  1.83 12.90  5.68 299 1017.9  12.9  13.0 999.0 99.0 99.00
2017 01 03 23 50 159 10.0 12.2  1.96 12.90  6.34 284 1018.2  13.0  13.0 999.0 99.0 99.00
2017 01 04 00 50 158  8.8 10.8  1.94 12.90  6.42 309 1018.7  13.1  13.0 999.0 99.0 99.00
2017 01 04 01 50 153 10.7 13.1  1.67 12.90  5.52 302 1018.0  13.1  13.0 999.0 99.0 99.00
2017 01 04 02 50 153 10.2 12.3  1.61 12.90  5.46 295 1018.6  13.0  13.0 999.0 99.0 99.00
2017 01 04 03 50 155 10.5 12.5  1.61 12.90  5.25 317 1019.0  13.1  13.0 999.0 99.0 99.00
2017 01 04 04 50 156  9.7 11.3  1.56 12.12  4.91 325 1019.1  13.1  13.0 999.0 99.0 99.00
2017 01 04 05 50 155 10.7 12.8  1.48 12.12  4.77 305 1018.8  13.2  13.0 999.0 99.0 99.00
2017 01 04 06 50 158 11.5 14.0  1.53 12.90  4.82 312 1019.1  13.2  12.9 999.0 99.0 99.00
2017 01 04 07 50 161 10.7 13.3  1.53 12.12  4.69 321 1018.9  13.3  13.0 999.0 99.0 99.00
2017 01 04 08 50 158 11.1 13.1  1.58 12.12  4.87 310 1018.3  13.2  13.0 999.0 99.0 99.00
2017 01 04 09 50 161 11.5 14.1  1.56  4.76  4.56 168 1018.2  13.3  13.1 999.0 99.0 99.00
2017 01 04 10 50 165 11.8 13.9  1.64  5.00  4.84 166 1017.9  13.4  13.1 999.0 99.0 99.00
2017 01 04 11 50 168 11.5 13.8  1.48 12.12  4.71 297 1017.9  13.1  13.2 999.0 99.0 99.00
2017 01 04 12 50 166 10.9 13.2  1.58  4.76  4.65 166 1017.4  12.8  13.1 999.0 99.0 99.00
2017 01 04 13 50 167 11.2 12.9  1.63 11.43  4.85 305 1017.3  12.8  13.2 999.0 99.0 99.00
2017 01 04 14 50 166 10.7 12.6  1.64  4.76  4.88 169 1017.5  12.9  13.2 999.0 99.0 99.00
2017 01 04 15 50 162 11.0 13.0  1.69  5.26  4.92 168 1017.6  12.8  13.2 999.0 99.0 99.00
2017 01 04 16 50 167 11.3 14.0  1.72  5.00  4.70 170 1017.7  12.8  13.1 999.0 99.0 99.00
2017 01 04 17 50 166 11.4 13.8  1.81  5.26  4.92 173 1018.0  13.0  13.2 999.0 99.0 99.00
2017 01 04 18 50 165 11.0 13.4  1.85  5.26  4.90 172 1017.9  13.0  13.2 999.0 99.0 99.00
2017 01 04 19 50 167 10.5 12.4  1.86  5.00  5.02 160 1017.3  12.9  13.2 999.0 99.0 99.00
2017 01 04 20 50 174  9.9 11.5  1.85  7.69  5.09 247 1016.5  13.3  13.2 999.0 99.0 99.00
2017 01 04 21 50 173  9.4 11.1  1.76  7.69  5.04 238 1015.9  13.0  13.2 999.0 99.0 99.00
2017 01 04 22 50 174  8.9 10.5  1.81  5.00  5.01 179 1016.1  13.1  13.2 999.0 99.0 99.00
2017 01 04 23 50 178  8.8 10.8  1.84  7.69  5.31 253 1016.2  13.1  13.3 999.0 99.0 99.00
2017 01 05 00 50 178  7.4  8.5  1.69 10.81  5.23 259 1016.2  13.4  13.3 999.0 99.0 99.00
2017 01 05 01 50 196  6.0  7.0  1.88  5.26  5.49 188 1016.0  13.7  13.3 999.0 99.0 99.00
2017 01 05 02 50 207  6.6  7.4  1.63  7.14  5.42 247 1015.9  13.8  13.3 999.0 99.0 99.00
2017 01 05 03 50 210  6.5  7.6  1.49  9.09  5.28 298 1015.9  13.9  13.3 999.0 99.0 99.00
2017 01 05 04 50 207  7.4  8.6  1.54  7.69  5.43 254 1016.3  13.7  13.3 999.0 99.0 99.00
2017 01 05 05 50 214  6.6  8.0  1.51  7.69  5.43 262 1016.5  13.8  13.3 999.0 99.0 99.00
2017 01 05 06 50 228  6.0  7.0  1.54  7.14  5.43 259 1016.7  13.8  13.3 999.0 99.0 99.00
2017 01 05 07 50 224  6.0  6.8  1.51  7.69  5.41 259 1016.5  13.8  13.4 999.0 99.0 99.00
2017 01 05 08 50 220  5.8  6.9  1.45  7.69  5.51 262 1016.0  13.7  13.4 999.0 99.0 99.00
2017 01 05 09 50 231  6.4  7.5  1.49  7.69  5.64 262 1016.0  13.6  13.4 999.0 99.0 99.00
2017 01 05 10 50 236  6.3  7.1  1.32  8.33  5.71 281 1015.7  13.6  13.5 999.0 99.0 99.00
2017 01 05 11 50 261  5.2  6.2  1.39  7.69  5.86 267 1015.3  13.6  13.5 999.0 99.0 99.00
2017 01 05 12 50 274  4.7  5.7  1.35  7.69  5.98 274 1014.9  13.4  13.5 999.0 99.0 99.00
2017 01 05 13 50 307  4.9  6.1  1.29  7.69  5.79 260 1015.4  13.2  13.5 999.0 99.0 99.00
2017 01 05 14 50 290  3.1  3.7  1.29  7.69  5.77 285 1016.2  13.0  13.5 999.0 99.0 99.00
2017 01 05 15 50 319  5.2  6.5  1.26  7.14  5.88 271 1016.5  13.1  13.5 999.0 99.0 99.00
2017 01 05 16 50 327  5.8  7.1  1.14  7.14  5.68 277 1016.9  12.8  13.5 999.0 99.0 99.00
2017 01 05 17 50 329  5.5  6.4  1.14  7.14  5.46 277 1017.4  12.3  13.5 999.0 99.0 99.00
2017 01 05 18 50 329  5.0  6.0  1.17  7.14  5.37 269 1017.5  12.3  13.5 999.0 99.0 99.00
2017 01 05 19 50 329  6.6  7.9  1.19  6.67  5.19 268 1017.0  12.2  13.5 999.0 99.0 99.00
2017 01 05 20 50 330  7.9  9.8  1.17  7.69  5.03 276 1016.5  11.9  13.5 999.0 99.0 99.00
2017 01 05 21 50 326  8.6 10.7  1.21  7.14  4.83 272 1016.0  11.8  13.5 999.0 99.0 99.00
2017 01 05 22 50 329  9.3 11.4  1.50  5.56  4.92 300 1016.1  11.4  13.4 999.0 99.0 99.00
2017 01 05 23 50 321  9.3 11.1  1.58  6.25  5.02 307 1016.4  11.3  13.3 999.0 99.0 99.00
2017 01 06 00 50 313  9.0 11.0  1.69  6.67  5.21 307 1017.0  11.1  13.2 999.0 99.0 99.00
2017 01 06 01 50 323  9.1 11.6  1.90  6.67  5.54 316 1016.8  10.9  13.2 999.0 99.0 99.00
2017 01 06 02 50 330  8.9 10.5  2.01  6.67  5.55 311 1017.1  10.9  13.1 999.0 99.0 99.00
2017 01 06 03 50 329  8.7  9.9  1.99  7.14  5.59 318 1017.1  10.8  13.1 999.0 99.0 99.00
2017 01 06 04 50 327  8.7 10.0  2.06  7.69  5.88 323 1017.4  11.0  13.1 999.0 99.0 99.00
2017 01 06 05 50 334  9.0 10.4  1.90  7.14  5.70 330 1017.7  11.0  13.0 999.0 99.0 99.00
2017 01 06 06 50 340  8.2  9.8  1.85  7.14  5.57 325 1017.4  11.0  13.0 999.0 99.0 99.00
2017 01 06 07 50 330  7.0  8.1  1.81  7.14  5.72 326 1017.7  11.0  13.0 999.0 99.0 99.00
2017 01 06 08 50 335  7.6  8.9  1.68  6.67  5.80 313 1017.4  11.0  12.9 999.0 99.0 99.00
2017 01 06 09 50 356  6.4  7.5  1.62  6.67  5.69 313 1017.4  10.6  12.9 999.0 99.0 99.00
2017 01 06 10 50 345  6.6  7.8  1.55  7.14  5.76 311 1017.5  10.5  12.9 999.0 99.0 99.00
2017 01 06 11 50 352  7.2  8.3  1.47  6.25  5.65 305 1017.5  10.2  12.9 999.0 99.0 99.00
2017 01 06 12 50 353  4.9  5.9  1.46  6.67  5.73 293 1017.4  10.1  12.9 999.0 99.0 99.00
2017 01 06 13 50  74  1.8  3.0  1.29  6.67  5.88 296 1017.6  10.4  12.9 999.0 99.0 99.00
2017 01 06 14 50  79  2.2  2.9  1.24  6.67  6.01 318 1018.1   9.9  12.9 999.0 99.0 99.00
2017 01 06 15 50  67  2.8  3.8  1.18 13.79  5.93 263 1018.7   9.7  12.9 999.0 99.0 99.00
2017 01 06 16 50  82  3.2  3.9  1.20 17.39  6.29 240 1019.2  10.2  12.9 999.0 99.0 99.00
2017 01 06 17 50  94  3.4  4.3  1.01 13.79  5.74 268 1020.0  10.0  13.0 999.0 99.0 99.00
2017 01 06 18 50 114  2.9  3.7  1.08 12.90  6.29 276 1020.2  10.2  13.0 999.0 99.0 99.00
2017 01 06 19 50 120  1.7  2.7  1.07 13.79  6.32 290 1019.2  10.7  13.1 999.0 99.0 99.00
2017 01 06 20 50 118  1.8  2.6  1.07 12.90  6.46 242 1017.6  10.8  13.3 999.0 99.0 99.00
2017 01 06 21 50 168  0.9  1.4  1.01 13.79  6.63 265 1017.1  11.4  13.4 999.0 99.0 99.00
2017 01 06 22 50 243  1.4  2.1  1.00 12.90  7.38 273 1017.4  11.7  13.6 999.0 99.0 99.00
2017 01 06 23 50 238  0.9  1.8  1.08 12.90  8.14 271 1017.2  12.4  13.7 999.0 99.0 99.00
2017 01 07 00 50 270  1.0  1.6  1.19 13.79  8.65 292 1017.7  11.7  13.6 999.0 99.0 99.00
2017 01 07 01 50 170  1.5  1.9  1.12 12.90  8.48 289 1017.8  12.0  13.4 999.0 99.0 99.00
2017 01 07 02 50 104  1.9  2.4  1.13 12.90  8.74 264 1018.0  12.2  13.3 999.0 99.0 99.00
2017 01 07 03 50 137  2.5  3.3  1.21 12.12  9.38 259 1018.6  12.4  13.3 999.0 99.0 99.00
2017 01 07 04 50 121  4.0  5.0  1.34 12.12  9.41 266 1018.3  12.9  13.3 999.0 99.0 99.00
2017 01 07 05 50  81  3.8  4.8  1.16 12.90  7.49 267 1018.7  12.7  13.2 999.0 99.0 99.00
2017 01 07 06 50 205  3.1  3.6  1.04 12.12  7.32 274 1020.5  12.8  13.2 999.0 99.0 99.00
2017 01 07 07 50 187  6.0  7.3  1.24 12.90  8.42 262 1020.4  13.0  13.2 999.0 99.0 99.00
2017 01 07 08 50 147  7.8  9.0  1.23 12.12  6.97 262 1018.6  12.9  13.1 999.0 99.0 99.00
2017 01 07 09 50 134  9.8 11.9  1.19 12.90  5.30 261 1017.3  12.6  13.1 999.0 99.0 99.00
2017 01 07 10 50 150 10.0 11.8  1.28 12.90  4.56 236 1016.6  12.9  13.1 999.0 99.0 99.00
2017 01 07 11 50 153 13.1 16.2  1.52 12.12  4.70 263 1015.4  12.4  13.1 999.0 99.0 99.00
2017 01 07 12 50 155 13.3 16.2  1.85  5.00  4.92 160 1015.1  13.1  13.0 999.0 99.0 99.00
2017 01 07 13 50 159 13.9 17.5  2.16  5.56  5.16 163 1015.4  13.1  13.0 999.0 99.0 99.00
2017 01 07 14 50 154 14.6 17.8  2.32  6.25  5.29 160 1015.8  13.3  12.9 999.0 99.0 99.00
2017 01 07 15 50 158 12.3 14.8  2.42  6.67  5.44 152 1017.2  13.4  12.9 999.0 99.0 99.00
2017 01 07 16 50 151 12.2 15.1  2.51  6.67  5.58 161 1017.6  14.2  12.9 999.0 99.0 99.00
2017 01 07 17 50 157 12.6 14.8  2.46  6.67  5.47 160 1018.9  14.3  12.9 999.0 99.0 99.00
2017 01 07 18 50 157 12.3 14.8  2.32  6.67  5.29 164 1019.3  14.0  12.8 999.0 99.0 99.00
2017 01 07 19 50 162 12.2 14.9  2.37  6.67  5.36 166 1018.6  14.5  12.8 999.0 99.0 99.00
2017 01 07 20 50 161 11.1 13.1  2.30  6.25  5.37 168 1018.3  14.3  12.8 999.0 99.0 99.00
2017 01 07 21 50 156 11.4 13.2  2.18  6.25  5.22 176 1018.3  13.8  12.8 999.0 99.0 99.00
2017 01 07 22 50 156 11.4 14.3  1.99  6.25  5.25 173 1018.8  13.9  12.8 999.0 99.0 99.00
2017 01 07 23 50 148 11.5 15.4  2.05 10.00  5.50 251 1018.8  12.7  12.8 999.0 99.0 99.00
2017 01 08 00 50 143  9.1 10.8  1.90  5.88  5.38 169 1019.1  12.7  12.7 999.0 99.0 99.00
2017 01 08 01 50 143  7.6  9.6  1.68 10.81  5.44 280 1019.3  13.0  12.7 999.0 99.0 99.00
2017 01 08 02 50 147  7.3  9.6  1.63 11.43  5.46 258 1019.5  13.1  12.8 999.0 99.0 99.00
2017 01 08 03 50 175  8.6 10.7  1.65 10.81  5.48 265 1020.9  13.6  12.8 999.0 99.0 99.00
2017 01 08 04 50 159  7.7 10.9  1.77  5.26  5.15 184 1020.7  13.4  12.8 999.0 99.0 99.00
2017 01 08 05 50 135  5.5  6.3  1.58  9.09  5.39 255 1020.9  13.6  12.8 999.0 99.0 99.00
2017 01 08 06 50 145  9.2 11.1  1.38 10.81  5.51 287 1020.0  14.1  12.8 999.0 99.0 99.00
2017 01 08 07 50 155  6.9  8.3  1.52 10.81  5.53 245 1020.6  14.0  12.8 999.0 99.0 99.00
2017 01 08 08 50 161  8.0  9.5  1.33 10.00  5.15 278 1019.8  13.8  12.7 999.0 99.0 99.00
2017 01 08 09 50 160  7.2  8.5  1.36 11.43  5.01 269 1020.0  13.9  12.7 999.0 99.0 99.00
2017 01 08 10 50 159  7.9  9.2  1.45 10.81  5.25 250 1019.6  14.0  12.7 999.0 99.0 99.00
2017 01 08 11 50 157  8.9 10.3  1.61 10.81  5.22 257 1018.5  14.2  12.7 999.0 99.0 99.00
2017 01 08 12 50 158 10.0 11.9  1.59 10.81  5.09 282 1017.6  14.5  12.8 999.0 99.0 99.00
2017 01 08 13 50 155 11.9 14.2  1.53 10.81  4.78 241 1016.5  14.9  12.8 999.0 99.0 99.00
2017 01 08 14 50 159 11.7 13.8  1.68  5.56  4.90 189 1017.3  15.1  12.8 999.0 99.0 99.00
2017 01 08 15 50 164 11.0 13.2  1.65  5.00  4.78 174 1018.7  14.9  12.8 999.0 99.0 99.00
2017 01 08 16 50 163 10.8 12.4  1.71  5.00  5.06 183 1019.6  15.1  12.8 999.0 99.0 99.00
2017 01 08 17 50 162  9.9 11.7  1.71  5.56  4.99 178 1020.7  14.8  12.8 999.0 99.0 99.00
2017 01 08 18 50 159 10.4 12.9  1.67  5.26  4.89 183 1020.4  14.8  12.9 999.0 99.0 99.00
2017 01 08 19 50 161  9.1 11.1  1.56  5.00  4.88 180 1019.5  14.8  12.9 999.0 99.0 99.00
2017 01 08 20 50 162 10.1 12.1  1.65  5.26  4.95 182 1018.2  15.4  12.9 999.0 99.0 99.00
2017 01 08 21 50 164 10.0 12.2  1.63  5.56  4.91 204 1017.2  15.4  12.9 999.0 99.0 99.00
2017 01 08 22 50 165 10.8 12.9  1.62  5.26  4.93 184 1017.1  15.3  12.9 999.0 99.0 99.00
2017 01 08 23 50 163 10.7 12.8  1.69  5.26  4.93 179 1016.9  14.7  12.9 999.0 99.0 99.00
2017 01 09 00 50 161 11.5 13.8  1.65  5.26  5.03 179 1016.6  14.1  12.9 999.0 99.0 99.00
2017 01 09 01 50 165 10.3 12.5  1.66  6.25  5.16 215 1017.1  13.8  12.9 999.0 99.0 99.00
2017 01 09 02 50 157 11.1 12.9  1.61  5.88  5.07 196 1016.8  13.3  12.9 999.0 99.0 99.00
2017 01 09 03 50 156 10.7 12.8  1.69  9.09  5.12 250 1017.3  13.4  13.0 999.0 99.0 99.00
2017 01 09 04 50 158  9.1 10.5  1.81 10.00  5.12 241 1017.3  13.4  13.0 999.0 99.0 99.00
2017 01 09 05 50 167  8.8 10.7  1.81  6.67  5.44 226 1018.3  13.5  13.0 999.0 99.0 99.00
2017 01 09 06 50 175  8.1 10.4  1.80  9.09  5.55 252 1018.3  13.8  13.1 999.0 99.0 99.00
2017 01 09 07 50 199  7.1  9.0  2.16  9.09  6.04 250 1019.2  14.1  13.1 999.0 99.0 99.00
2017 01 09 08 50 209  6.6  7.6  2.00  9.09  5.94 258 1018.7  14.1  13.2 999.0 99.0 99.00
2017 01 09 09 50 224  6.1  7.3  2.17  9.09  6.28 250 1019.1  14.1  13.2 999.0 99.0 99.00
2017 01 09 10 50 224  5.0  5.8  2.05  9.09  6.12 256 1019.2  14.0  13.1 999.0 99.0 99.00
2017 01 09 11 50 234  4.3  5.8  2.07  8.33  6.49 234 1019.1  14.1  13.1 999.0 99.0 99.00
2017 01 09 12 50 260  6.0  8.4  2.09  9.09  6.55 249 1018.9  14.0  13.0 999.0 99.0 99.00
2017 01 09 13 50 272  5.2  6.4  1.99  9.09  6.83 250 1019.3  13.5  12.9 999.0 99.0 99.00
2017 01 09 14 50 264  4.5  5.1  2.08  9.09  6.99 238 1019.6  13.4  12.9 999.0 99.0 99.00
2017 01 09 15 50 251  4.0  4.6  1.79  9.09  6.65 246 1020.0  13.3  13.0 999.0 99.0 99.00
2017 01 09 16 50 265  3.4  4.1  1.88  8.33  6.86 245 1021.3  13.4  13.0 999.0 99.0 99.00
2017 01 09 17 50 250  2.8  3.4  1.89 12.90  7.12 300 1022.2  13.4  13.0 999.0 99.0 99.00
2017 01 09 18 50 254  3.3  4.0  1.84  9.09  6.88 243 1022.6  13.6  13.1 999.0 99.0 99.00
2017 01 09 19 50 259  3.4  4.1  1.93  9.09  7.05 241 1022.8  13.5  13.2 999.0 99.0 99.00
2017 01 09 20 50 241  1.9  2.5  1.79  9.09  6.87 228 1021.4  13.5  13.2 999.0 99.0 99.00
2017 01 09 21 50 243  0.7  1.1  1.89  9.09  7.19 246 1020.7  13.5  13.3 999.0 99.0 99.00
2017 01 09 22 50 260  0.8  1.4  1.87 12.90  7.19 312 1021.5  13.6  13.3 999.0 99.0 99.00
2017 01 09 23 50 144  1.7  2.3  1.76  9.09  6.97 248 1021.5  13.3  13.4 999.0 99.0 99.00
2017 01 10 00 45 142  2.9  3.8  1.84  8.33  7.15 251 1021.6  13.3  13.3 999.0 99.0 99.00
2017 01 10 01 50 150  2.9  4.0  1.80 12.12  7.22 303 1021.9  13.4  13.2 999.0 99.0 99.00
2017 01 10 02 50 165  3.3  4.0  1.93 12.12  7.59 321 1021.8  13.4  13.2 999.0 99.0 99.00
2017 01 10 03 50 173  3.9  4.5  1.79 12.90  7.79 295 1021.6  13.3  13.2 999.0 99.0 99.00
2017 01 10 04 50 174  3.8  4.6  1.88  9.09  7.47 243 1021.7  13.3  13.1 999.0 99.0 99.00
2017 01 10 05 50 168  3.6  4.4  1.77 12.90  7.61 284 1021.8  13.3  13.1 999.0 99.0 99.00
2017 01 10 06 50 186  3.1  4.0  1.87 12.12  7.56 284 1022.2  13.2  13.1 999.0 99.0 99.00
2017 01 10 07 50 156  2.5  3.3  1.81  9.09  7.65 258 1021.9  13.1  13.2 999.0 99.0 99.00
2017 01 10 08 50 186  1.5  2.1  1.93  8.33  7.46 251 1021.4  12.9  13.2 999.0 99.0 99.00
2017 01 10 09 50 154  2.8  3.6  1.86  8.33  7.29 260 1021.2  12.9  13.1 999.0 99.0 99.00
2017 01 10 10 50 131  4.5  5.7  1.92  8.33  7.72 262 1020.7  12.7  13.2 999.0 99.0 99.00
2017 01 10 11 50 128  4.3  5.3  2.10 10.00  7.94 286 1020.5  12.7  13.1 999.0 99.0 99.00
