#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 08 00 50 999 99.0 99.0  1.02 16.00  9.81 279 1018.6  16.9  16.4 999.0 99.0 99.00
2015 01 08 01 50 999 99.0 99.0  0.88 16.00  9.79 261 1018.0  17.2  16.1 999.0 99.0 99.00
2015 01 08 02 50 999 99.0 99.0  0.90 16.00  9.89 315 1018.3  16.6  16.0 999.0 99.0 99.00
2015 01 08 03 50 999 99.0 99.0  0.90 10.00  9.18 271 1018.3  16.1  15.9 999.0 99.0 99.00
2015 01 08 04 50 999 99.0 99.0  1.04 16.00 10.22 212 1018.8  16.0  15.8 999.0 99.0 99.00
2015 01 08 05 50 999 99.0 99.0  0.94 16.00  9.87 273 1018.4  15.9  15.7 999.0 99.0 99.00
2015 01 08 06 50 999 99.0 99.0  0.96 16.00 10.08 277 1018.3  15.8  15.7 999.0 99.0 99.00
2015 01 08 07 50 999 99.0 99.0  0.93 16.00  9.70 276 1018.2  15.8  15.6 999.0 99.0 99.00
2015 01 08 08 50 999 99.0 99.0  0.98 16.00  9.95 246 1017.8  15.3  15.6 999.0 99.0 99.00
2015 01 08 09 50 999 99.0 99.0  0.92 14.81  9.69 249 1018.1  15.2  15.5 999.0 99.0 99.00
2015 01 08 10 50 999 99.0 99.0  1.00 14.81 10.02 239 1018.3  15.3  15.5 999.0 99.0 99.00
2015 01 08 11 50 999 99.0 99.0  0.86 16.00  9.68 243 1018.1  15.6  15.5 999.0 99.0 99.00
2015 01 08 12 50 999 99.0 99.0  0.94 14.81  9.70 270 1017.9  15.3  15.5 999.0 99.0 99.00
2015 01 08 13 50 999 99.0 99.0  0.95 16.00  9.68 225 1018.0  15.0  15.5 999.0 99.0 99.00
2015 01 08 14 50 999 99.0 99.0  1.03 16.00  9.67 245 1017.9  14.9  15.5 999.0 99.0 99.00
2015 01 08 15 50 999 99.0 99.0  0.96 16.00  9.79 233 1017.8  15.2  15.4 999.0 99.0 99.00
2015 01 08 16 50 999 99.0 99.0  0.93 16.00  9.81 202 1018.3  15.5  15.5 999.0 99.0 99.00
2015 01 08 17 50 999 99.0 99.0  0.98 14.81  9.41 264 1018.7  15.8  15.5 999.0 99.0 99.00
2015 01 08 18 50 999 99.0 99.0  0.94 14.81  9.63 227 1018.6  15.7  15.6 999.0 99.0 99.00
2015 01 08 19 50 999 99.0 99.0  0.93 14.81  9.43 260 1017.7  15.7  15.7 999.0 99.0 99.00
2015 01 08 20 50 999 99.0 99.0  0.93 13.79  9.56 222 1017.2  15.8  15.9 999.0 99.0 99.00
2015 01 08 21 50 999 99.0 99.0  0.92 14.81  9.44 232 1016.9  15.8  16.0 999.0 99.0 99.00
2015 01 08 22 50 999 99.0 99.0  1.10 14.81 10.10 221 1016.8  15.9  16.0 999.0 99.0 99.00
2015 01 08 23 50 999 99.0 99.0  1.05 14.81  9.88 217 1017.2  16.2  16.0 999.0 99.0 99.00
2015 01 09 00 50 999 99.0 99.0  1.06 14.81 10.16 191 1016.9  15.7  16.0 999.0 99.0 99.00
2015 01 09 01 50 999 99.0 99.0  1.00 14.81 10.33 248 1017.0  15.5  15.9 999.0 99.0 99.00
2015 01 09 02 50 999 99.0 99.0  1.03 14.81 10.10 357 1017.1  15.3  15.8 999.0 99.0 99.00
2015 01 09 03 50 999 99.0 99.0  1.19 14.81 10.99 251 1017.5  15.3  15.8 999.0 99.0 99.00
2015 01 09 04 50 999 99.0 99.0  1.34 17.39 11.90 303 1017.6  15.2  15.7 999.0 99.0 99.00
2015 01 09 05 50 999 99.0 99.0  1.12 17.39 10.61 319 1016.9  15.0  15.6 999.0 99.0 99.00
2015 01 09 06 50 999 99.0 99.0  1.49 17.39 12.18 298 1016.7  15.0  15.6 999.0 99.0 99.00
2015 01 09 07 50 999 99.0 99.0  1.35 17.39 11.92 310 1016.9  15.1  15.6 999.0 99.0 99.00
2015 01 09 08 50 999 99.0 99.0  1.45 17.39 11.71 316 1016.3  14.9  15.6 999.0 99.0 99.00
2015 01 09 09 50 999 99.0 99.0  1.37 17.39 10.79 297 1016.5  14.9  15.5 999.0 99.0 99.00
2015 01 09 10 50 999 99.0 99.0  1.24 16.00 10.59 287 1017.0  14.0  15.4 999.0 99.0 99.00
2015 01 09 11 50 999 99.0 99.0  1.84 17.39 11.98 299 1016.3  14.2  15.4 999.0 99.0 99.00
2015 01 09 12 50 999 99.0 99.0  1.77 17.39 11.62 297 1016.5  14.2  15.4 999.0 99.0 99.00
2015 01 09 13 50 999 99.0 99.0  1.65 14.81 10.79 292 1016.5  13.9  15.4 999.0 99.0 99.00
2015 01 09 14 50 999 99.0 99.0  1.64 13.79 11.01 291 1016.9  14.0  15.3 999.0 99.0 99.00
2015 01 09 15 50 999 99.0 99.0  1.73 13.79 11.10 275 1017.1  13.8  15.3 999.0 99.0 99.00
2015 01 09 16 50 999 99.0 99.0  2.16 13.79 12.06 279 1017.8  13.9  15.3 999.0 99.0 99.00
2015 01 09 17 50 999 99.0 99.0  1.87 13.79 11.80 274 1017.6  13.8  15.3 999.0 99.0 99.00
2015 01 09 18 50 999 99.0 99.0  1.86 13.79 11.19 283 1016.9  14.4  15.4 999.0 99.0 99.00
2015 01 09 19 50 999 99.0 99.0  2.04 13.79 11.49 290 1016.2  15.2  15.5 999.0 99.0 99.00
2015 01 09 20 50 999 99.0 99.0  1.93 13.79 11.36 291 1015.6  15.0  15.6 999.0 99.0 99.00
2015 01 09 21 50 999 99.0 99.0  1.83 12.90 11.00 294 1015.8  14.9  15.7 999.0 99.0 99.00
2015 01 09 22 50 999 99.0 99.0  2.10 12.12 11.16 291 1016.3  15.1  15.7 999.0 99.0 99.00
2015 01 09 23 50 999 99.0 99.0  2.16 13.79 11.18 290 1016.2  15.0  15.7 999.0 99.0 99.00
2015 01 10 00 50 999 99.0 99.0  2.16 14.81 11.21 292 1016.2  14.9  15.7 999.0 99.0 99.00
2015 01 10 01 50 999 99.0 99.0  1.96 16.00 10.99 285 1016.3  14.7  15.7 999.0 99.0 99.00
2015 01 10 02 50 999 99.0 99.0  2.15 14.81 11.25 279 1016.3  14.7  15.6 999.0 99.0 99.00
2015 01 10 03 50 999 99.0 99.0  2.07 14.81 11.10 288 1016.7  14.8  15.5 999.0 99.0 99.00
2015 01 10 04 50 999 99.0 99.0  1.95 13.79 10.68 276 1017.0  14.9  15.4 999.0 99.0 99.00
2015 01 10 05 50 999 99.0 99.0  2.20 13.79 11.19 280 1016.9  14.9  15.4 999.0 99.0 99.00
2015 01 10 06 50 999 99.0 99.0  1.89 14.81 10.67 294 1016.4  14.9  15.4 999.0 99.0 99.00
2015 01 10 07 50 999 99.0 99.0  1.99 14.81 10.63 298 1016.2  14.8  15.3 999.0 99.0 99.00
2015 01 10 08 50 999 99.0 99.0  2.31 13.79 11.55 302 1016.1  14.8  15.2 999.0 99.0 99.00
2015 01 10 09 50 999 99.0 99.0  2.10 12.90 11.02 296 1016.2  14.2  15.2 999.0 99.0 99.00
2015 01 10 10 50 999 99.0 99.0  2.17 14.81 11.40 311 1016.2  14.7  15.2 999.0 99.0 99.00
2015 01 10 11 50 999 99.0 99.0  1.90 12.90 10.82 273 1015.5  14.1  15.2 999.0 99.0 99.00
