#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 01 05 03 50 205  4.0  4.6  1.87 13.79  9.79 284 1020.8  15.0  14.8 999.0 99.0 99.00
2018 01 05 04 50 196  2.9  3.4  2.22 14.81 10.68 277 1021.8  14.8  14.8 999.0 99.0 99.00
2018 01 05 05 50 197  3.0  3.6  1.98 14.81 10.49 285 1022.2  14.7  14.8 999.0 99.0 99.00
2018 01 05 06 50 180  1.7  2.3  2.32 13.79 11.42 284 1022.4  14.0  14.6 999.0 99.0 99.00
2018 01 05 07 50 111  2.0  3.2  1.80 12.90 10.21 282 1022.1  14.0  14.5 999.0 99.0 99.00
2018 01 05 08 50  96  2.7  4.1  1.81 13.79 10.38 285 1021.6  14.0  14.6 999.0 99.0 99.00
2018 01 05 09 50 120  3.6  5.1  1.97 14.81 10.55 277 1021.4  14.0  14.6 999.0 99.0 99.00
2018 01 05 10 50 115  2.4  3.7  1.62 14.81  9.50 280 1021.6  14.2  14.6 999.0 99.0 99.00
2018 01 05 11 50 144  0.5  1.0  1.63 13.79  9.80 283 1021.6  14.1  14.6 999.0 99.0 99.00
2018 01 05 12 50 118  0.5  1.5  1.85 14.81 10.30 277 1021.2  13.8  14.6 999.0 99.0 99.00
2018 01 05 13 50 138  0.7  1.7  2.05 13.79 10.74 290 1021.5  13.3  14.6 999.0 99.0 99.00
2018 01 05 14 50 327  0.7  1.6  1.51 13.79  9.23 278 1022.3  13.2  14.6 999.0 99.0 99.00
2018 01 05 15 50  35  1.0  1.9  1.65 14.81  9.79 284 1023.1  13.1  14.6 999.0 99.0 99.00
2018 01 05 16 50  44  0.5  1.5  1.62 14.81  9.79 278 1023.3  13.3  14.8 999.0 99.0 99.00
2018 01 05 17 50  69  2.2  3.2  1.64 13.79 10.16 301 1023.6  13.6  14.9 999.0 99.0 99.00
2018 01 05 18 50 100  1.0  1.9  1.74 13.79 10.76 281 1024.2  13.5  15.0 999.0 99.0 99.00
2018 01 05 19 50 152  0.4  1.3  1.60 13.79 10.27 279 1023.5  13.5  15.2 999.0 99.0 99.00
2018 01 05 20 50 248  1.2  1.9  1.60 13.79 10.33 290 1022.8  13.3  15.6 999.0 99.0 99.00
2018 01 05 21 50 289  2.8  3.5  1.81 12.90 10.58 282 1022.2  13.5  15.5 999.0 99.0 99.00
2018 01 05 22 50 325  3.2  4.1  1.62 13.79 10.10 297 1021.9  13.9  15.3 999.0 99.0 99.00
2018 01 05 23 50 350  2.6  3.3  1.63 13.79  9.69 281 1021.6  14.4  15.3 999.0 99.0 99.00
2018 01 06 00 50 297  3.2  4.1  1.67 13.79  9.66 281 1021.6  14.7  15.2 999.0 99.0 99.00
2018 01 06 01 50 290  4.3  5.9  1.68 12.12  9.49 283 1022.2  14.6  15.2 999.0 99.0 99.00
2018 01 06 02 50 281  4.7  6.3  1.64 12.90  8.99 283 1022.1  14.3  15.2 999.0 99.0 99.00
2018 01 06 03 50 281  5.7  6.9  1.77 13.79  8.69 275 1022.8  14.4  15.1 999.0 99.0 99.00
2018 01 06 04 50 286  5.6  7.1  1.80 13.79  8.37 277 1023.4  14.7  15.0 999.0 99.0 99.00
2018 01 06 05 50 357  4.0  5.1  1.77 13.79  8.62 287 1022.4  14.7  14.9 999.0 99.0 99.00
2018 01 06 06 50   6  5.7  6.8  1.74 13.79  8.78 290 1020.8  14.3  14.9 999.0 99.0 99.00
2018 01 06 07 50  31  0.8  1.3  1.59 13.79  8.32 275 1021.7  14.1  14.8 999.0 99.0 99.00
2018 01 06 08 50 282  3.5  4.5  1.68 12.90  9.40 279 1021.5  14.1  14.8 999.0 99.0 99.00
2018 01 06 09 50 310  5.3  6.3  1.58 12.90  9.28 287 1021.3  14.1  14.7 999.0 99.0 99.00
2018 01 06 10 50 315  5.5  6.6  1.76 12.90  9.42 277 1021.7  14.0  14.7 999.0 99.0 99.00
2018 01 06 11 50 308  6.3  7.6  1.74 12.90  8.93 272 1021.5  14.2  14.7 999.0 99.0 99.00
2018 01 06 12 50 312  7.4  9.0  1.79 12.12  8.59 269 1021.4  14.1  14.7 999.0 99.0 99.00
2018 01 06 13 50 327  6.2  7.2  1.97 10.81  8.36 282 1021.2  14.2  14.6 999.0 99.0 99.00
2018 01 06 14 50 343  5.3  6.5  2.10 12.90  8.24 279 1021.1  14.3  14.7 999.0 99.0 99.00
2018 01 06 15 50  10  2.4  3.4  2.07 12.12  8.75 287 1021.7  14.3  14.7 999.0 99.0 99.00
2018 01 06 16 50 348  2.3  3.0  2.00 13.79  8.82 277 1022.1  14.4  14.7 999.0 99.0 99.00
2018 01 06 17 50 301  6.4  7.9  2.15 12.12  8.79 284 1022.8  14.2  14.7 999.0 99.0 99.00
2018 01 06 18 50 314  6.2  8.0  2.15 13.79  8.59 282 1022.4  14.2  14.7 999.0 99.0 99.00
2018 01 06 19 50 313  4.6  5.5  2.03 12.90  8.37 267 1021.7  14.3  14.7 999.0 99.0 99.00
2018 01 06 20 50 312  6.7  7.9  2.06 10.81  8.32 292 1020.7  14.2  14.8 999.0 99.0 99.00
2018 01 06 21 50 321  6.5  7.9  2.21 10.81  8.31 293 1020.2  14.3  14.8 999.0 99.0 99.00
2018 01 06 22 50 319  6.8  8.1  2.16 11.43  7.88 286 1020.8  14.2  14.8 999.0 99.0 99.00
2018 01 06 23 50 314  6.5  7.8  2.33 11.43  7.74 282 1021.0  14.2  14.8 999.0 99.0 99.00
2018 01 07 00 50 316  6.3  7.6  2.09 11.43  7.48 288 1021.0  14.2  14.8 999.0 99.0 99.00
2018 01 07 01 50 314  6.9  8.6  2.46 10.00  7.75 290 1020.6  14.2  14.8 999.0 99.0 99.00
2018 01 07 02 50 321  6.4  8.3  2.39 10.81  7.60 292 1020.6  14.1  14.7 999.0 99.0 99.00
2018 01 07 03 50 318  6.2  7.3  2.51 10.00  8.05 296 1020.7  14.1  14.7 999.0 99.0 99.00
2018 01 07 04 50 331  7.1  8.3  2.08 13.79  6.92 295 1020.2  14.1  14.7 999.0 99.0 99.00
2018 01 07 05 50 331  6.9  8.0  1.96 10.81  6.92 288 1020.4  14.0  14.7 999.0 99.0 99.00
2018 01 07 06 50 318  6.0  7.2  1.99 13.79  7.22 287 1020.6  14.0  14.7 999.0 99.0 99.00
2018 01 07 07 50 312  5.9  6.8  1.99 12.12  7.61 289 1020.0  14.0  14.7 999.0 99.0 99.00
2018 01 07 08 50 312  6.3  7.5  2.00 13.79  7.50 279 1019.9  14.1  14.7 999.0 99.0 99.00
2018 01 07 09 50 321  7.1  8.8  1.92 12.90  7.68 266 1020.0  14.0  14.7 999.0 99.0 99.00
2018 01 07 10 50 326  7.0  8.3  1.73 12.90  6.88 272 1019.6  13.8  14.7 999.0 99.0 99.00
2018 01 07 11 50 328  6.3  7.5  1.71 12.90  6.85 284 1019.1  13.9  14.7 999.0 99.0 99.00
2018 01 07 12 50 336  5.4  6.3  1.82 12.90  7.24 292 1018.6  14.1  14.8 999.0 99.0 99.00
2018 01 07 13 50 337  3.9  5.0  1.96 12.12  7.75 286 1018.6  14.4  14.9 999.0 99.0 99.00
2018 01 07 14 50 344  0.8  1.4  1.73 12.12  7.41 273 1018.6  14.5  14.9 999.0 99.0 99.00
2018 01 07 15 50 292  2.8  3.9  2.02 12.12  7.88 271 1019.2  14.4  14.9 999.0 99.0 99.00
2018 01 07 16 50 301  3.9  4.8  1.84 12.90  7.70 281 1019.1  14.4  14.9 999.0 99.0 99.00
2018 01 07 17 50 312  2.7  3.4  1.73 12.90  7.60 283 1019.8  14.7  15.0 999.0 99.0 99.00
2018 01 07 18 50  21  4.0  5.3  1.94 12.12  7.94 279 1019.6  13.6  15.1 999.0 99.0 99.00
2018 01 07 19 50  67  3.1  4.0  1.76 12.12  7.84 278 1019.0  14.1  15.2 999.0 99.0 99.00
2018 01 07 20 50 176  0.8  1.6  1.67 10.81  7.68 292 1018.7  13.4  15.3 999.0 99.0 99.00
2018 01 07 21 50 193  0.0  0.3  1.58 12.12  7.63 287 1017.8  13.9  15.4 999.0 99.0 99.00
2018 01 07 22 50 295  2.3  3.3  1.66 12.90  7.99 280 1017.6  14.7  15.6 999.0 99.0 99.00
2018 01 07 23 50 307  4.1  5.4  1.67 13.79  8.18 292 1017.6  14.5  15.4 999.0 99.0 99.00
2018 01 08 00 50 321  6.2  7.6  1.52 12.90  7.55 310 1017.3  14.6  15.3 999.0 99.0 99.00
2018 01 08 01 50 345  5.6  6.5  1.81 12.90  7.81 297 1017.3  14.5  15.2 999.0 99.0 99.00
2018 01 08 02 50 345  3.3  4.5  1.89 12.12  8.07 292 1017.0  14.7  15.1 999.0 99.0 99.00
2018 01 08 03 50 321  2.3  3.1  1.70 12.90  8.07 299 1017.1  14.8  15.1 999.0 99.0 99.00
2018 01 08 04 50 295  2.9  3.8  1.73 12.12  8.13 290 1016.9  14.8  15.0 999.0 99.0 99.00
2018 01 08 05 50 354  2.1  2.6  1.50 12.90  7.94 289 1016.6  14.9  15.0 999.0 99.0 99.00
2018 01 08 06 50 348  1.9  2.5  1.52 12.90  8.05 286 1016.1  14.9  15.0 999.0 99.0 99.00
2018 01 08 07 50 323  1.1  1.6  1.46 11.43  8.13 304 1015.7  14.9  15.0 999.0 99.0 99.00
2018 01 08 08 50 320  0.7  1.3  1.61 11.43  8.66 303 1015.4  14.9  15.0 999.0 99.0 99.00
2018 01 08 09 50  82  2.3  2.9  1.47 11.43  8.55 312 1014.7  14.7  14.9 999.0 99.0 99.00
2018 01 08 10 50  90  1.2  2.0  1.38 10.81  8.62 316 1014.3  14.7  14.8 999.0 99.0 99.00
2018 01 08 11 50  78  1.1  1.9  1.52  9.09  8.40 260 1014.2  14.6  14.8 999.0 99.0 99.00
2018 01 08 12 50  98  2.6  3.4  1.47 11.43  8.54 300 1013.6  14.4  14.8 999.0 99.0 99.00
2018 01 08 13 50 142  3.2  4.3  1.40 12.12  8.69 271 1013.3  14.4  14.7 999.0 99.0 99.00
2018 01 08 14 50 161  3.4  4.4  1.49 11.43  8.49 296 1013.1  14.6  14.7 999.0 99.0 99.00
2018 01 08 15 50 153  4.8  5.9  1.33 11.43  7.93 299 1012.9  14.1  14.7 999.0 99.0 99.00
2018 01 08 16 50 146  5.5  6.6  1.47 10.00  8.12 312 1012.6  14.2  14.7 999.0 99.0 99.00
2018 01 08 17 50 109  5.2  6.1  1.38 17.39  7.83 302 1012.3  14.6  14.9 999.0 99.0 99.00
2018 01 08 18 50 106  3.9  5.0  1.19 17.39  7.88 266 1012.0  14.9  15.0 999.0 99.0 99.00
2018 01 08 19 50  89  1.8  2.4  1.13 17.39  8.58 261 1010.6  15.0  15.1 999.0 99.0 99.00
2018 01 08 20 50 109  1.8  2.6  1.12 17.39  9.25 295 1009.3  15.1  15.1 999.0 99.0 99.00
2018 01 08 21 50 130  4.0  5.0  1.15 17.39  8.99 281 1008.0  16.0  15.1 999.0 99.0 99.00
2018 01 08 22 50 151 12.2 14.2  1.38 17.39  5.56 273 1007.1  17.2  15.0 999.0 99.0 99.00
2018 01 08 23 50 147 12.6 15.3  1.67 17.39  4.89 318 1007.4  14.9  14.8 999.0 99.0 99.00
2018 01 09 00 50 139 13.7 16.8  1.69 17.39  4.78 254 1006.7  14.7  14.7 999.0 99.0 99.00
2018 01 09 01 50 136 13.1 15.4  1.88 17.39  5.18 275 1005.9  15.3  14.7 999.0 99.0 99.00
2018 01 09 02 50 139 13.5 16.4  2.01 17.39  5.28 286 1005.2  15.6  14.7 999.0 99.0 99.00
2018 01 09 03 50 136  9.4 11.2  1.92 17.39  5.19 293 1004.8  15.2  14.6 999.0 99.0 99.00
2018 01 09 04 50 138 15.3 18.1  1.94 16.00  5.18 218 1003.4  15.4  14.7 999.0 99.0 99.00
2018 01 09 05 50 137 15.9 19.2  2.00  5.56  4.85 156 1003.0  16.0  14.6 999.0 99.0 99.00
2018 01 09 06 50 135 15.5 18.5  2.36  6.25  5.21 159 1001.6  16.0  14.7 999.0 99.0 99.00
2018 01 09 07 50 137 15.1 20.7  2.28  6.25  5.28 156 1000.9  16.7  14.7 999.0 99.0 99.00
2018 01 09 08 50 186 11.3 16.0  2.78  6.67  5.69 164 1001.5  14.5  14.6 999.0 99.0 99.00
2018 01 09 09 50 269  8.0 10.3  2.29  6.67  5.58 158 1001.7  13.3  14.5 999.0 99.0 99.00
2018 01 09 10 50 263  6.3  7.9  2.15  6.67  5.86 151 1002.0  12.8  14.5 999.0 99.0 99.00
2018 01 09 11 50 347  2.0  2.7  1.86 16.00  6.07 249 1001.6  12.8  14.5 999.0 99.0 99.00
2018 01 09 12 50 103  2.9  4.8  1.89  7.69  6.46 205 1002.0  13.0  14.4 999.0 99.0 99.00
2018 01 09 13 50 111  4.5  5.6  1.73  6.67  6.20 186 1001.7  13.0  14.4 999.0 99.0 99.00
2018 01 09 14 50 117  6.1  8.0  1.80 16.00  6.80 294 1002.2  12.3  14.4 999.0 99.0 99.00
2018 01 09 15 50 120  8.0  9.5  1.72 16.00  6.26 268 1002.5  12.1  14.4 999.0 99.0 99.00
2018 01 09 16 50 123  8.4  9.9  1.60 14.81  6.01 288 1003.3  12.9  14.4 999.0 99.0 99.00
2018 01 09 17 50 122  7.3  8.6  1.60 16.00  5.66 304 1004.4  13.3  14.5 999.0 99.0 99.00
2018 01 09 18 50 124  6.1  8.0  1.65 14.81  6.32 304 1005.2  13.2  14.5 999.0 99.0 99.00
2018 01 09 19 50 124  4.2  5.1  1.80 14.81  7.00 294 1005.0  13.4  14.6 999.0 99.0 99.00
2018 01 09 20 50  92  2.2  3.2  1.75 14.81  7.40 316 1005.4  13.8  14.8 999.0 99.0 99.00
2018 01 09 21 50 358  1.1  2.2  2.13 14.81  8.35 280 1006.2  13.9  14.9 999.0 99.0 99.00
2018 01 09 22 50 302  5.0  6.5  3.44 10.81  9.43 263 1007.5  14.1  14.9 999.0 99.0 99.00
2018 01 09 23 50 288  7.6 12.5  4.32 11.43  9.34 256 1008.4  13.8  14.7 999.0 99.0 99.00
2018 01 10 00 50 295 13.1 16.4  4.43 11.43  8.85 267 1008.4  13.4  14.6 999.0 99.0 99.00
2018 01 10 01 50 298 14.8 17.9  4.71 12.12  8.09 277 1009.3  13.2  14.5 999.0 99.0 99.00
2018 01 10 02 50 311 13.1 16.1  5.07 11.43  8.32 282 1011.1  13.5  14.4 999.0 99.0 99.00
2018 01 10 03 50 313 12.2 14.7  4.76 11.43  8.17 288 1012.0  13.9  14.3 999.0 99.0 99.00
2018 01 10 04 50 305 13.1 16.4  4.84 11.43  8.29 285 1012.4  13.7  14.3 999.0 99.0 99.00
2018 01 10 05 50 305 12.4 15.9  4.95 11.43  8.04 287 1013.3  13.5  14.2 999.0 99.0 99.00
2018 01 10 06 50 309 12.9 15.4  5.02 11.43  8.19 294 1014.0  13.2  14.2 999.0 99.0 99.00
2018 01 10 07 50 312 13.0 16.4  4.78 12.12  8.10 290 1014.5  13.4  14.2 999.0 99.0 99.00
2018 01 10 08 50 313 14.7 17.5  4.84 11.43  7.93 288 1014.7  13.4  14.2 999.0 99.0 99.00
2018 01 10 09 50 318 12.3 15.1  4.99 11.43  8.14 295 1015.5  13.4  14.2 999.0 99.0 99.00
2018 01 10 10 50 317 14.0 17.2  5.29 12.12  8.54 294 1016.1  13.4  14.2 999.0 99.0 99.00
2018 01 10 11 50 326 12.1 14.8  5.04 12.12  8.34 307 1016.2  13.4  14.2 999.0 99.0 99.00
