#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 03 06 11 50 320  7.0  8.5  1.52 14.81  5.79 273 1017.1  11.5  12.1 999.0 99.0 99.00
2011 03 06 12 50 338  4.3  5.5  1.46 14.81  5.86 288 1016.5  11.5  12.1 999.0 99.0 99.00
2011 03 06 13 50 325  4.9  5.7  1.40 14.81  5.95 283 1016.7  11.5  12.1 999.0 99.0 99.00
2011 03 06 14 50 324  3.2  4.0  1.37 12.90  5.83 259 1016.4  11.4  12.0 999.0 99.0 99.00
2011 03 06 15 50 324  2.8  3.4  1.41 13.79  5.76 270 1016.8  11.4  12.0 999.0 99.0 99.00
2011 03 06 16 50 321  2.6  3.3  1.29 14.81  5.85 289 1017.4  11.4  12.0 999.0 99.0 99.00
2011 03 06 17 50 267  0.9  1.8  1.44 12.12  6.37 287 1017.1  11.5  12.0 999.0 99.0 99.00
2011 03 06 18 50 233  3.3  3.9  1.46 13.79  6.73 276 1016.9  11.1  12.0 999.0 99.0 99.00
2011 03 06 19 50 182  2.3  2.7  1.51 11.43  7.64 292 1016.4  11.3  12.2 999.0 99.0 99.00
2011 03 06 20 50 177  2.9  3.5  1.61 13.79  8.59 285 1015.6  11.1  12.3 999.0 99.0 99.00
2011 03 06 21 50 152  3.3  4.3  1.49 12.12  8.28 282 1014.9  11.2  12.2 999.0 99.0 99.00
2011 03 06 22 50 139  4.4  5.6  1.52 12.90  8.47 275 1014.2  11.3  12.2 999.0 99.0 99.00
2011 03 06 23 50 262  2.4  4.8  1.41 12.90  8.46 284 1013.9  11.9  12.2 999.0 99.0 99.00
2011 03 07 00 50 289  5.7  7.2  1.34 11.43  7.89 298 1013.4  12.2  12.2 999.0 99.0 99.00
2011 03 07 01 50 282  5.0  6.0  1.50 12.90  7.65 303 1013.7  12.1  12.2 999.0 99.0 99.00
2011 03 07 02 50 281  6.3  8.0  1.44 12.90  6.96 288 1013.7  11.9  12.2 999.0 99.0 99.00
2011 03 07 03 50 285  5.8  7.2  1.81 12.12  7.04 279 1013.6  11.9  12.2 999.0 99.0 99.00
2011 03 07 04 50 284  6.9  8.5  1.88 12.12  6.71 269 1014.0  11.8  12.1 999.0 99.0 99.00
2011 03 07 05 50 288  7.2  9.7  2.21 12.90  6.79 269 1014.1  11.8  12.1 999.0 99.0 99.00
2011 03 07 06 50 286  7.8  9.3  2.55  8.33  7.00 280 1014.0  12.1  12.1 999.0 99.0 99.00
2011 03 07 07 50 288  9.4 11.6  2.86 12.12  7.10 296 1013.9  12.0  12.1 999.0 99.0 99.00
2011 03 07 08 50 297 10.9 14.3  2.81  8.33  6.75 278 1014.1  12.0  12.1 999.0 99.0 99.00
2011 03 07 09 50 296 10.8 13.1  2.84 10.00  6.51 295 1013.9  12.0  12.0 999.0 99.0 99.00
2011 03 07 10 50 316 11.4 13.7  3.25 10.00  6.49 284 1013.9  12.2  12.0 999.0 99.0 99.00
2011 03 07 11 50 310 10.6 12.7  3.12  8.33  6.59 289 1014.1  12.2  12.0 999.0 99.0 99.00
2011 03 07 12 50 317 10.5 13.5  3.14  9.09  6.38 294 1014.3  12.1  12.0 999.0 99.0 99.00
2011 03 07 13 50 319 12.7 16.2  3.10  8.33  6.27 291 1014.6  12.1  12.0 999.0 99.0 99.00
2011 03 07 14 50 309 13.7 16.4  3.21  7.69  6.16 289 1014.6  11.8  11.9 999.0 99.0 99.00
2011 03 07 15 50 319 13.8 16.9  3.25 12.90  6.15 289 1015.6  11.6  11.7 999.0 99.0 99.00
2011 03 07 16 50 323 12.4 14.7  3.57  8.33  6.25 284 1017.1  11.6  11.5 999.0 99.0 99.00
2011 03 07 17 50 327 12.9 15.8  3.66  9.09  6.32 280 1017.7  11.6  11.5 999.0 99.0 99.00
2011 03 07 18 50 325 10.9 13.9  3.65  9.09  6.47 288 1018.0  11.7  11.5 999.0 99.0 99.00
2011 03 07 19 50 328 12.1 14.6  3.45  8.33  6.41 303 1018.3  11.8  11.6 999.0 99.0 99.00
2011 03 07 20 50 318 12.8 16.8  3.58  8.33  6.72 301 1018.1  11.7  11.7 999.0 99.0 99.00
2011 03 07 21 50 319 12.6 15.2  3.32  8.33  6.32 304 1017.8  11.7  11.7 999.0 99.0 99.00
2011 03 07 22 50 320 13.7 17.4  3.81  9.09  6.78 296 1017.9  11.7  11.6 999.0 99.0 99.00
2011 03 07 23 50 320 13.3 17.3  3.58  9.09  6.35 289 1018.1  11.7  11.5 999.0 99.0 99.00
2011 03 08 00 50 321 14.3 17.3  3.57  9.09  6.55 310 1018.1  11.8  11.5 999.0 99.0 99.00
2011 03 08 01 50 323 14.2 17.2  3.71  9.09  6.44 301 1018.2  11.6  11.4 999.0 99.0 99.00
2011 03 08 02 50 324 14.4 17.4  3.63  9.09  6.58 300 1018.7  11.6  11.3 999.0 99.0 99.00
2011 03 08 03 50 328 14.4 18.5  3.77  8.33  6.45 302 1019.1  11.6  11.2 999.0 99.0 99.00
2011 03 08 04 50 331 13.0 15.8  3.51  9.09  6.42 296 1019.7  11.6  11.2 999.0 99.0 99.00
2011 03 08 05 50 333 12.4 15.6  3.30  8.33  6.19 300 1020.1  11.6  11.1 999.0 99.0 99.00
2011 03 08 06 50 328 13.1 15.6  3.13 10.00  6.23 287 1020.2  11.5  11.2 999.0 99.0 99.00
2011 03 08 07 50 329 12.6 14.9  3.20 10.00  6.39 287 1020.3  11.6  11.2 999.0 99.0 99.00
2011 03 08 08 50 335 10.7 13.7  2.85 10.00  6.08 285 1020.6  11.6  11.4 999.0 99.0 99.00
2011 03 08 09 50 334 10.4 12.1  2.81  9.09  6.20 289 1020.8  11.5  11.4 999.0 99.0 99.00
2011 03 08 10 50 327 10.3 12.4  2.51  9.09  5.97 292 1020.6  11.3  11.4 999.0 99.0 99.00
2011 03 08 11 50 344  8.6 10.2  2.43  9.09  5.90 295 1020.8  11.3  11.2 999.0 99.0 99.00
2011 03 08 12 50 360  8.0  9.5  2.22  9.09  5.94 300 1021.2  11.1  11.2 999.0 99.0 99.00
2011 03 08 13 50 352  6.9  8.4  2.13  9.09  6.05 285 1021.7  11.1  11.1 999.0 99.0 99.00
2011 03 08 14 50 342  4.9  5.9  2.00  9.09  6.32 288 1022.2  11.1  11.1 999.0 99.0 99.00
2011 03 08 15 50 340  5.5  6.4  2.01 11.43  6.47 296 1023.0  11.2  11.1 999.0 99.0 99.00
2011 03 08 16 50 355  4.1  4.7  1.72  8.33  6.42 305 1023.8  11.2  11.1 999.0 99.0 99.00
2011 03 08 17 50  23  1.5  2.2  1.76 10.81  6.50 295 1024.3  11.3  11.2 999.0 99.0 99.00
2011 03 08 18 50 313  3.8  4.7  1.86  8.33  6.65 299 1024.4  11.5  11.6 999.0 99.0 99.00
2011 03 08 19 50 311  7.2  8.5  1.82 10.00  6.61 301 1024.1  11.9  11.6 999.0 99.0 99.00
2011 03 08 20 50 308  7.3  8.4  1.74  8.33  6.54 306 1024.0  11.9  11.7 999.0 99.0 99.00
2011 03 08 21 50 311  7.8  9.2  1.75  7.69  6.18 304 1023.3  12.0  11.9 999.0 99.0 99.00
2011 03 08 22 50 323  9.5 11.2  1.99 11.43  6.37 302 1022.7  12.0  11.8 999.0 99.0 99.00
2011 03 08 23 50 332 10.2 11.8  1.89  8.33  5.83 294 1022.7  12.2  11.7 999.0 99.0 99.00
2011 03 09 00 50 333 10.5 11.9  1.84  9.09  5.53 297 1022.5  12.1  11.7 999.0 99.0 99.00
2011 03 09 01 50 329  9.6 11.5  1.80  7.69  5.31 299 1022.7  11.9  11.6 999.0 99.0 99.00
2011 03 09 02 50 335  9.8 11.5  1.92  7.14  5.27 308 1022.7  11.8  11.5 999.0 99.0 99.00
2011 03 09 03 50 339  8.7 10.0  1.52  7.14  4.96 301 1022.8  11.9  11.5 999.0 99.0 99.00
2011 03 09 04 50 344  7.0  8.1  1.61 10.81  5.14 314 1023.5  11.8  11.5 999.0 99.0 99.00
2011 03 09 05 50 336  6.0  6.7  1.60  8.33  5.42 290 1024.0  11.8  11.5 999.0 99.0 99.00
2011 03 09 06 50 337  6.3  7.2  1.51  6.67  5.60 304 1023.9  11.8  11.5 999.0 99.0 99.00
2011 03 09 07 50 339  5.6  6.3  1.53 10.00  6.02 308 1023.5  12.0  11.4 999.0 99.0 99.00
2011 03 09 08 50 342  5.1  5.8  1.57 10.81  6.22 309 1023.2  12.7  11.5 999.0 99.0 99.00
2011 03 09 09 50 351  8.8  9.6  1.55 10.00  6.45 300 1022.4  13.3  11.7 999.0 99.0 99.00
2011 03 09 10 50 357  8.7  9.9  1.62 10.81  6.20 302 1022.1  12.8  11.7 999.0 99.0 99.00
2011 03 09 11 50 355 10.7 12.5  1.67  9.09  6.16 327 1021.2  12.8  11.7 999.0 99.0 99.00
2011 03 09 12 50 354  9.6 11.4  1.79  8.33  5.37 306 1021.6  12.5  11.6 999.0 99.0 99.00
2011 03 09 13 50 349  7.6  8.8  1.85  9.09  5.62 302 1021.6  12.4  11.6 999.0 99.0 99.00
2011 03 09 14 50 356  5.2  6.1  1.71  9.09  5.77 307 1022.0  12.4  11.6 999.0 99.0 99.00
2011 03 09 15 50 358  8.6 10.1  1.76 10.00  5.61 309 1022.6  12.9  11.6 999.0 99.0 99.00
2011 03 09 16 50 346  7.0  8.2  1.94  9.09  5.89 307 1023.2  12.5  11.6 999.0 99.0 99.00
2011 03 09 17 50 359  4.4  5.0  1.68  9.09  5.88 303 1023.1  12.5  11.8 999.0 99.0 99.00
2011 03 09 18 50 352  2.3  2.9  2.01 10.00  6.37 307 1023.1  12.6  12.0 999.0 99.0 99.00
2011 03 09 19 50 326  6.8  8.1  1.92 10.00  6.62 306 1023.1  13.4  12.2 999.0 99.0 99.00
2011 03 09 20 50 323  8.4 10.2  1.80 10.00  6.00 305 1022.4  12.4  12.1 999.0 99.0 99.00
2011 03 09 21 50 322  8.1  9.6  1.98 10.00  6.09 313 1021.8  12.6  12.1 999.0 99.0 99.00
2011 03 09 22 50 324  8.4 10.1  1.90 10.81  5.76 291 1021.3  12.4  12.1 999.0 99.0 99.00
2011 03 09 23 50 325  8.3 10.0  1.96 10.00  5.94 315 1021.1  12.4  12.2 999.0 99.0 99.00
2011 03 10 00 50 329  7.8  9.8  1.91 10.00  5.96 310 1020.8  12.7  12.1 999.0 99.0 99.00
2011 03 10 01 50 332  6.0  7.1  1.85 10.81  6.08 304 1020.6  12.6  12.1 999.0 99.0 99.00
2011 03 10 02 50 316  6.2  7.3  1.85 10.00  6.03 312 1020.8  12.5  12.0 999.0 99.0 99.00
2011 03 10 03 50 328  6.2  7.6  1.90 10.00  6.18 309 1021.1  12.4  12.0 999.0 99.0 99.00
2011 03 10 04 50 334  2.5  3.2  1.77 10.00  6.36 310 1021.3  12.2  11.9 999.0 99.0 99.00
2011 03 10 05 50 327  5.1  6.5  1.65 10.00  6.26 309 1021.4  12.1  11.9 999.0 99.0 99.00
2011 03 10 06 50 325  6.3  7.8  1.63 10.00  6.10 304 1021.5  12.1  11.9 999.0 99.0 99.00
2011 03 10 07 50 330  6.6  7.8  1.59  9.09  5.82 304 1021.5  12.0  11.9 999.0 99.0 99.00
2011 03 10 08 50 327  6.6  8.1  1.68 10.00  6.04 302 1021.8  11.9  11.8 999.0 99.0 99.00
2011 03 10 09 50 325  6.9  8.4  1.88 10.00  6.31 304 1022.0  12.0  11.8 999.0 99.0 99.00
2011 03 10 10 50 321  7.9  9.9  2.02 10.00  6.21 306 1021.8  12.0  11.9 999.0 99.0 99.00
2011 03 10 11 50 333  7.0  8.5  1.88 10.81  6.01 315 1021.6  11.8  11.9 999.0 99.0 99.00
2011 03 10 12 50 343  5.6  6.9  1.98 10.00  6.35 297 1021.8  11.6  11.9 999.0 99.0 99.00
2011 03 10 13 50 356  4.5  5.3  1.78 10.00  6.45 301 1021.9  11.5  11.9 999.0 99.0 99.00
2011 03 10 14 50  14  3.4  3.8  1.91 10.00  6.89 299 1022.5  10.9  11.9 999.0 99.0 99.00
2011 03 10 15 50   4  2.1  2.7  1.82 10.00  6.95 294 1022.9  10.6  11.9 999.0 99.0 99.00
2011 03 10 16 50 350  2.3  3.5  1.66  9.09  6.87 295 1023.3  11.0  12.0 999.0 99.0 99.00
2011 03 10 17 50 327  5.4  6.5  1.63 12.12  6.81 292 1023.3  11.9  12.0 999.0 99.0 99.00
2011 03 10 18 50 325  6.9  8.4  1.75 10.81  6.70 299 1023.6  12.0  12.1 999.0 99.0 99.00
2011 03 10 19 50 330  6.1  7.7  1.91 12.90  6.85 297 1022.9  11.9  12.0 999.0 99.0 99.00
2011 03 10 20 50 323  6.9  8.2  1.97 12.90  6.89 269 1022.6  11.9  11.6 999.0 99.0 99.00
2011 03 10 21 50 320  7.4  9.0  1.74 11.43  6.34 291 1021.8  12.2  11.8 999.0 99.0 99.00
2011 03 10 22 50 325  6.9  8.3  1.83 12.12  7.06 299 1021.4  12.4  11.7 999.0 99.0 99.00
2011 03 10 23 50 310  8.9 10.3  1.80 12.12  7.13 316 1020.8  12.4  11.9 999.0 99.0 99.00
2011 03 11 00 50 321  7.0  8.4  2.07 12.12  7.97 313 1020.8  12.5  11.8 999.0 99.0 99.00
2011 03 11 01 50 312  7.1  8.5  1.85 11.43  7.07 310 1020.5  12.4  11.8 999.0 99.0 99.00
2011 03 11 02 50 321  6.6  8.1  2.11 12.12  7.56 299 1020.5  12.2  11.7 999.0 99.0 99.00
2011 03 11 03 50 324  6.8  8.5  2.06 10.81  7.17 307 1020.6  12.2  11.6 999.0 99.0 99.00
2011 03 11 04 50 337  9.2 10.8  2.14 12.90  7.10 307 1021.0  11.9  11.6 999.0 99.0 99.00
2011 03 11 05 50 333  8.6 11.1  2.17 12.12  6.99 287 1021.2  11.6  11.6 999.0 99.0 99.00
2011 03 11 06 50 327  7.6  9.6  2.42 11.43  7.00 292 1020.9  11.9  11.5 999.0 99.0 99.00
2011 03 11 07 50 337  7.7 10.1  2.53 12.12  7.24 297 1020.6  11.8  11.5 999.0 99.0 99.00
2011 03 11 08 50 323  7.9  9.9  2.38 12.12  7.11 293 1020.6  11.5  11.3 999.0 99.0 99.00
2011 03 11 09 50 328  8.1 10.0  2.46 12.12  7.12 304 1020.4  10.9  11.3 999.0 99.0 99.00
2011 03 11 10 50 329  9.9 12.4  2.79 12.90  7.40 293 1019.9  10.7  11.2 999.0 99.0 99.00
2011 03 11 11 50 337  9.2 11.0  2.52 12.12  6.94 285 1019.3  10.7  11.3 999.0 99.0 99.00
2011 03 11 12 50 333  9.4 11.4  2.81 14.81  7.70 323 1019.5  10.6  11.4 999.0 99.0 99.00
2011 03 11 13 50 326  9.5 11.5  2.73 13.79  7.56 307 1019.3  11.2  11.3 999.0 99.0 99.00
2011 03 11 14 50 327  9.5 11.3  3.57 14.81  8.69 302 1019.6  11.2  11.3 999.0 99.0 99.00
2011 03 11 15 50 324  9.2 11.0  3.23 13.79  8.25 299 1020.1  11.3  11.3 999.0 99.0 99.00
2011 03 11 16 50 321  8.7 10.6  3.76 13.79  9.04 291 1020.5  11.6  11.2 999.0 99.0 99.00
2011 03 11 17 50 322  9.2 11.2  3.38 13.79  8.28 294 1020.2  11.6  11.1 999.0 99.0 99.00
2011 03 11 18 50 317  8.7 11.2  3.48 12.12  8.18 300 1020.4  11.7  11.0 999.0 99.0 99.00
2011 03 11 19 50 309 10.1 12.2  2.90 13.79  7.47 290 1020.2  11.9  11.0 999.0 99.0 99.00
2011 03 11 20 50 314 10.0 12.1  3.30 12.90  8.02 290 1019.9  12.3  11.0 999.0 99.0 99.00
2011 03 11 21 50 313 11.1 13.9  3.56 12.12  7.94 296 1019.2  12.3  11.1 999.0 99.0 99.00
2011 03 11 22 50 316  9.9 12.1  3.63 13.79  7.99 298 1019.1  12.3  11.2 999.0 99.0 99.00
2011 03 11 23 50 311  9.0 10.9  3.40 12.90  7.75 281 1019.0  12.1  11.2 999.0 99.0 99.00
2011 03 12 00 50 315 10.4 13.6  3.46 12.90  7.92 290 1018.8  12.0  11.1 999.0 99.0 99.00
2011 03 12 01 50 322 11.1 13.7  3.37 12.12  7.64 278 1018.8  11.8  11.1 999.0 99.0 99.00
2011 03 12 02 50 324  9.6 12.1  3.23 13.79  7.69 303 1019.0  11.5  10.9 999.0 99.0 99.00
2011 03 12 03 50 323  8.7 10.4  2.88 10.81  7.22 294 1018.6  11.4  11.0 999.0 99.0 99.00
2011 03 12 04 50 319  8.7 10.9  3.19 13.79  7.98 309 1018.4  11.3  11.1 999.0 99.0 99.00
2011 03 12 05 50 316 11.3 13.5  3.13 14.81  7.29 286 1019.2  11.4  11.1 999.0 99.0 99.00
2011 03 12 06 50 320 11.5 14.2  3.18 13.79  7.44 302 1019.6  11.4  11.0 999.0 99.0 99.00
2011 03 12 07 50 323 10.3 12.6  3.17 14.81  7.35 286 1019.5  11.4  10.9 999.0 99.0 99.00
2011 03 12 08 50 334 10.3 12.7  3.17 13.79  7.21 295 1019.5  11.2  10.8 999.0 99.0 99.00
2011 03 12 09 50 338  9.3 11.9  2.76 14.81  6.83 294 1019.9  11.1  10.8 999.0 99.0 99.00
2011 03 12 10 50 341  9.2 10.9  3.06 14.81  7.71 294 1019.6  11.0  10.8 999.0 99.0 99.00
2011 03 12 11 50 332  9.9 11.7  2.77 14.81  6.69 281 1019.2  11.0  10.9 999.0 99.0 99.00
2011 03 12 12 50 335  8.7 10.4  2.84 14.81  7.29 291 1019.4  11.0  10.9 999.0 99.0 99.00
2011 03 12 13 50 338  8.8 11.1  2.92 12.90  7.12 297 1019.1  10.9  10.9 999.0 99.0 99.00
2011 03 12 14 50 327  8.9 10.7  3.01 13.79  7.84 284 1019.8  11.0  10.8 999.0 99.0 99.00
2011 03 12 15 50 333  9.4 11.6  2.71 13.79  7.35 307 1020.7  10.9  10.9 999.0 99.0 99.00
2011 03 12 16 50 329  8.1  9.5  2.64 13.79  7.41 298 1021.3  11.0  10.9 999.0 99.0 99.00
2011 03 12 17 50 329  8.1  9.5  2.75 13.79  7.71 298 1021.4  11.2  10.9 999.0 99.0 99.00
2011 03 12 18 50 320  8.4 10.0  2.54 13.79  7.50 315 1021.9  11.6  11.2 999.0 99.0 99.00
2011 03 12 19 50 316 10.4 12.2  2.43 13.79  7.36 299 1021.3  11.7  11.2 999.0 99.0 99.00
2011 03 12 20 50 319  9.7 11.1  2.74 13.79  7.15 288 1020.7  11.6  11.2 999.0 99.0 99.00
2011 03 12 21 50 317  8.6 10.5  2.91 13.79  7.65 298 1020.1  11.7  11.2 999.0 99.0 99.00
2011 03 12 22 50 320  9.4 11.2  2.82 13.79  7.36 287 1019.6  11.9  11.1 999.0 99.0 99.00
2011 03 12 23 50 321  8.9 10.3  2.49 12.12  6.84 293 1019.5  11.8  11.0 999.0 99.0 99.00
2011 03 13 00 50 317  9.1 11.0  2.46 13.79  6.93 293 1019.4  11.9  11.0 999.0 99.0 99.00
2011 03 13 01 50 318  9.2 10.8  2.16 12.90  6.16 280 1019.3  11.7  10.9 999.0 99.0 99.00
2011 03 13 03 50 328  7.5  8.9  2.18 13.79  6.87 311 1020.1  11.6  10.8 999.0 99.0 99.00
2011 03 13 04 50 340  7.5  9.0  1.92 13.79  6.41 308 1020.0  11.6  10.9 999.0 99.0 99.00
2011 03 13 05 50 325  7.6  8.8  2.22 12.90  7.33 289 1021.0  11.5  10.8 999.0 99.0 99.00
2011 03 13 06 50 320  7.5  8.7  2.18 12.90  7.04 306 1020.5  11.4  10.7 999.0 99.0 99.00
2011 03 13 07 50 324  6.3  7.4  2.11 13.79  7.04 259 1020.5  11.4  10.7 999.0 99.0 99.00
2011 03 13 08 50 331  5.5  6.5  2.26 13.79  7.62 290 1020.6  11.5  10.7 999.0 99.0 99.00
2011 03 13 09 50 327  5.3  6.3  1.93 12.90  7.12 296 1020.7  11.3  10.6 999.0 99.0 99.00
2011 03 13 10 50 330  5.3  6.8  2.05 12.90  7.97 298 1020.7  11.3  10.6 999.0 99.0 99.00
2011 03 13 11 50 323  5.0  5.9  2.06 12.90  7.74 283 1021.2  11.4  10.6 999.0 99.0 99.00
2011 03 13 12 50 335  6.7  8.0  2.03 12.90  7.90 285 1021.4  11.4  10.7 999.0 99.0 99.00
2011 03 13 13 50   1  4.5  5.7  2.13 16.00  8.86 296 1022.2  10.8  10.7 999.0 99.0 99.00
2011 03 13 14 50 328  3.5  4.5  2.55 12.12  9.62 281 1023.0  11.1  10.8 999.0 99.0 99.00
2011 03 13 15 50 334  4.4  5.6  2.90 14.81 10.79 311 1023.5  11.3  10.8 999.0 99.0 99.00
2011 03 13 16 50   7  4.4  5.1  3.31 14.81 11.24 304 1024.0  10.8  10.8 999.0 99.0 99.00
2011 03 13 17 50 354  3.8  4.8  3.04 13.79 10.89 306 1024.5  10.6  10.9 999.0 99.0 99.00
2011 03 13 18 50  31  2.2  2.8  3.26 14.81 11.12 304 1023.9  10.5  11.1 999.0 99.0 99.00
2011 03 13 19 50  28  1.5  2.9  3.55 14.81 11.33 311 1022.5  10.8  11.3 999.0 99.0 99.00
2011 03 13 20 50 291  5.9  7.0  2.92 13.79 10.81 312 1023.4  11.8  11.4 999.0 99.0 99.00
2011 03 13 21 50 305  5.7  7.2  3.13 14.81 10.69 310 1023.1  12.3  11.3 999.0 99.0 99.00
2011 03 13 22 50 297  7.5  9.0  2.74 12.90  9.50 300 1023.1  12.8  11.0 999.0 99.0 99.00
2011 03 13 23 50 304  7.5  8.8  3.07 13.79  9.77 312 1023.5  12.6  11.1 999.0 99.0 99.00
2011 03 14 00 50 330  6.4  7.3  2.48 13.79  8.79 296 1023.7  12.3  11.0 999.0 99.0 99.00
2011 03 14 01 50 343  5.8  6.9  2.62 12.90  9.58 301 1024.0  11.9  10.9 999.0 99.0 99.00
2011 03 14 02 50 332  6.4  7.3  2.13 12.12  9.20 301 1024.1  12.0  10.9 999.0 99.0 99.00
2011 03 14 03 50 308  6.0  7.0  2.59 12.12 10.24 300 1024.7  12.1  10.8 999.0 99.0 99.00
2011 03 14 04 50 314  5.0  6.0  2.29 12.90  9.87 301 1024.8  12.9  10.8 999.0 99.0 99.00
2011 03 14 05 50 327  2.6  3.3  2.25 12.12  9.88 290 1025.3  12.2  10.8 999.0 99.0 99.00
2011 03 14 06 50 311  2.5  3.5  2.22 12.90 10.16 287 1025.1  12.0  10.7 999.0 99.0 99.00
2011 03 14 07 50 314  5.0  6.1  2.28 12.12  9.91 294 1024.8  12.2  10.7 999.0 99.0 99.00
2011 03 14 08 50 348  3.6  4.6  2.22 12.90 10.25 284 1024.5  12.1  10.6 999.0 99.0 99.00
2011 03 14 09 50 340  2.0  2.8  2.08 17.39 10.49 302 1023.9  11.7  10.6 999.0 99.0 99.00
2011 03 14 10 50 321  3.8  4.7  2.18 10.81  9.85 295 1023.1  12.0  10.6 999.0 99.0 99.00
2011 03 14 11 50 330  4.5  5.2  2.04 12.12  9.56 301 1023.5  11.9  10.7 999.0 99.0 99.00
2011 03 14 12 50 337  4.6  5.9  2.01 17.39  9.95 302 1023.8  11.8  10.9 999.0 99.0 99.00
2011 03 14 13 50 331  5.5  7.3  1.96 12.90  8.93 295 1024.0  11.8  11.0 999.0 99.0 99.00
2011 03 14 14 50  15  3.2  4.0  2.14 12.12  9.30 287 1024.0  11.6  11.0 999.0 99.0 99.00
2011 03 14 15 50 351  4.1  5.1  2.06 12.12  9.25 297 1024.4  11.8  11.1 999.0 99.0 99.00
2011 03 14 16 50 310  2.0  2.8  2.36 12.90  9.94 294 1024.1  11.4  11.3 999.0 99.0 99.00
2011 03 14 17 50 316  5.8  7.7  2.58 12.90 10.10 304 1024.6  11.4  11.2 999.0 99.0 99.00
2011 03 14 18 50 318  6.7  8.1  2.62 12.90  9.63 301 1024.5  11.8  11.0 999.0 99.0 99.00
2011 03 14 19 50 323  5.8  6.9  2.89 13.79  9.68 297 1024.6  12.0  11.0 999.0 99.0 99.00
2011 03 14 20 50 346  5.2  6.5  3.10 12.90  9.90 298 1024.0  11.7  11.0 999.0 99.0 99.00
2011 03 14 21 50 334  5.3  6.3  3.21 12.90 10.25 291 1023.9  11.6  10.9 999.0 99.0 99.00
2011 03 14 22 50 343  6.2  7.8  3.05 12.90  9.96 291 1023.4  11.6  10.9 999.0 99.0 99.00
2011 03 14 23 50 340  5.0  6.4  3.10 11.43  9.85 287 1023.1  11.4  10.8 999.0 99.0 99.00
2011 03 15 00 50 327  5.3  7.0  3.03 12.90  9.97 295 1022.7  11.6  10.8 999.0 99.0 99.00
2011 03 15 01 50 305  7.4  9.0  3.36 16.00  9.99 314 1022.4  11.5  10.8 999.0 99.0 99.00
2011 03 15 02 50 314  5.8  7.1  3.53 14.81 10.57 306 1022.8  11.3  10.8 999.0 99.0 99.00
2011 03 15 03 50 321  5.5  6.5  4.35 13.79 11.52 299 1023.5  11.4  10.8 999.0 99.0 99.00
2011 03 15 04 50 324  7.0  9.0  3.85 14.81 10.98 297 1023.5  11.8  10.8 999.0 99.0 99.00
2011 03 15 05 50 341  5.5  7.7  4.07 13.79 11.16 299 1023.9  11.3  10.8 999.0 99.0 99.00
2011 03 15 06 50 340  5.2  6.7  4.14 14.81 10.90 296 1023.4  11.2  10.8 999.0 99.0 99.00
2011 03 15 07 50 332  6.5  8.0  4.38 16.00 11.27 290 1023.0  11.1  10.8 999.0 99.0 99.00
2011 03 15 08 50 341  5.7  7.6  4.01 16.00 10.41 287 1022.9  10.8  10.8 999.0 99.0 99.00
2011 03 15 09 50 330  7.2  8.9  4.47 16.00 10.87 295 1022.6  10.5  10.7 999.0 99.0 99.00
2011 03 15 10 50 339  7.2  8.8  4.29 14.81 10.66 289 1021.6  10.2  10.7 999.0 99.0 99.00
2011 03 15 11 50 324  9.9 12.6  3.78 16.00  9.93 290 1021.4  10.4  10.7 999.0 99.0 99.00
2011 03 15 12 50 337  8.6 11.5  3.91 16.00  9.45 292 1021.6  10.4  10.7 999.0 99.0 99.00
2011 03 15 13 50 331  8.5 10.3  3.92 14.81  9.46 293 1021.9  10.3  10.7 999.0 99.0 99.00
2011 03 15 14 50 346  8.4 10.6  3.81 14.81  8.96 290 1021.6  10.1  10.8 999.0 99.0 99.00
2011 03 15 15 50 343  6.8  7.9  3.47 14.81  9.21 285 1022.0   9.8  10.8 999.0 99.0 99.00
2011 03 15 16 50 338  5.4  7.0  3.37 14.81  9.86 288 1020.8  10.0  10.8 999.0 99.0 99.00
2011 03 15 17 50 312  6.3  7.6  3.36 14.81 10.15 291 1021.6  10.7  10.9 999.0 99.0 99.00
2011 03 15 18 50 310  8.3  9.7  2.87 13.79  9.24 297 1021.5  11.8  10.9 999.0 99.0 99.00
2011 03 15 19 50 314  6.4  8.4  3.54 13.79  9.98 289 1021.0  12.4  10.9 999.0 99.0 99.00
2011 03 15 20 50 294  8.2  9.9  2.80 14.81  8.49 306 1020.3  12.2  10.9 999.0 99.0 99.00
2011 03 15 21 50 301  8.6 10.3  3.15 14.81  8.71 288 1019.6  11.5  11.0 999.0 99.0 99.00
2011 03 15 22 50 317  8.9 10.9  3.11 13.79  8.17 288 1020.3  11.7  11.0 999.0 99.0 99.00
2011 03 15 23 50 319  8.3 10.0  3.07 13.79  8.04 287 1020.3  11.7  11.0 999.0 99.0 99.00
2011 03 16 00 50 317  8.2 10.3  3.27 13.79  8.22 281 1020.3  12.3  10.9 999.0 99.0 99.00
2011 03 16 01 50 321  6.8  8.3  3.34 13.79  8.65 280 1020.7  12.0  10.9 999.0 99.0 99.00
2011 03 16 02 50 334  5.8  7.0  0.00 99.00  0.00 999 1021.2  11.6  10.8 999.0 99.0 99.00
