#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 01 17 50 158  2.5  4.4  2.41 12.90 10.05 284 1021.9  10.2  13.0 999.0 99.0 99.00
2012 01 01 18 50 169  2.9  4.1  2.04 12.12  9.26 290 1021.4  10.4  13.1 999.0 99.0 99.00
2012 01 01 19 50 169  3.3  4.4  2.01 12.90  9.72 289 1020.6  11.0  13.1 999.0 99.0 99.00
2012 01 01 20 50 216  3.5  5.1  1.90 13.79  9.45 294 1020.6  11.3  13.2 999.0 99.0 99.00
2012 01 01 21 50 200  4.0  5.2  1.92 12.12  9.08 304 1020.3  11.4  13.3 999.0 99.0 99.00
2012 01 01 22 50 174  3.0  4.3  1.70 11.43  8.45 286 1020.4  11.2  13.3 999.0 99.0 99.00
2012 01 01 23 50 162  3.2  5.1  1.92 12.90  8.53 280 1020.2  11.1  13.3 999.0 99.0 99.00
2012 01 02 00 50 157  3.0  4.7  1.94 13.79  8.37 274 1020.3  11.2  13.3 999.0 99.0 99.00
2012 01 02 01 50 187  3.7  4.9  1.56 12.12  7.73 284 1020.9  11.4  13.2 999.0 99.0 99.00
2012 01 02 02 50 201  3.0  4.8  1.83 11.43  8.78 305 1021.7  11.5  13.2 999.0 99.0 99.00
2012 01 02 03 50 114  2.5  4.1  1.58 13.79  8.34 268 1022.1  11.5  13.1 999.0 99.0 99.00
2012 01 02 04 50 108  2.2  3.9  1.44 11.43  8.10 291 1022.1  11.2  13.1 999.0 99.0 99.00
2012 01 02 05 50 112  2.4  4.3  1.67 10.81  8.94 285 1022.4  11.0  13.1 999.0 99.0 99.00
2012 01 02 08 50  69  1.6  2.4  1.28 13.79  8.25 273 1023.4  11.2  13.0 999.0 99.0 99.00
2012 01 02 09 50 153  0.7  1.2  1.38 12.12  8.56 278 1023.5  10.9  12.9 999.0 99.0 99.00
2012 01 02 10 50  56  1.4  2.8  1.20 12.90  8.10 265 1023.5  10.9  12.8 999.0 99.0 99.00
2012 01 02 11 50  74  2.2  3.2  1.16 12.90  8.50 262 1022.7  10.7  12.8 999.0 99.0 99.00
2012 01 02 12 50  79  2.1  3.9  1.14 12.90  8.72 267 1022.7  10.4  12.8 999.0 99.0 99.00
2012 01 02 13 50 357  0.8  2.6  1.13 12.90  8.73 286 1023.4   9.7  12.7 999.0 99.0 99.00
2012 01 02 14 50 325  3.0  4.3  1.02 11.43  8.61 273 1024.5   9.8  12.6 999.0 99.0 99.00
2012 01 02 15 50 306  4.0  5.4  1.00 12.90  8.89 276 1025.1  10.8  12.6 999.0 99.0 99.00
2012 01 02 16 50 331  4.5  6.6  1.01 11.43  8.21 281 1025.7  11.2  12.8 999.0 99.0 99.00
2012 01 02 17 50 357  4.3  5.4  0.95 12.12  7.54 252 1025.7  11.5  12.8 999.0 99.0 99.00
2012 01 02 18 50  27  3.5  4.4  1.00 11.43  6.76 270 1024.9  11.5  12.9 999.0 99.0 99.00
2012 01 02 19 50 316  4.9  5.6  1.00 12.12  7.19 243 1024.3  11.7  12.9 999.0 99.0 99.00
2012 01 02 20 50 324  5.2  6.7  0.88 12.12  7.35 239 1023.8  12.0  13.0 999.0 99.0 99.00
2012 01 02 21 50 329  6.3  7.3  0.91 12.90  6.52 267 1022.7  12.3  13.0 999.0 99.0 99.00
2012 01 02 22 50 322  5.8  7.1  0.85 12.90  5.59 236 1022.8  12.5  13.0 999.0 99.0 99.00
2012 01 02 23 50 344  5.9  6.8  1.06 12.12  5.97 252 1022.1  12.4  12.9 999.0 99.0 99.00
2012 01 03 00 50 307  6.4  8.1  1.02 12.12  6.00 245 1022.8  12.6  12.8 999.0 99.0 99.00
2012 01 03 01 50 329  7.0  8.8  0.99 12.12  5.65 255 1022.7  12.6  12.8 999.0 99.0 99.00
2012 01 03 02 50 327  6.4  7.7  0.91 12.12  5.07 277 1023.4  12.7  12.7 999.0 99.0 99.00
2012 01 03 03 50 329  5.7  6.6  1.04 12.12  5.06 273 1023.7  12.7  12.7 999.0 99.0 99.00
2012 01 03 04 50 328  5.7  6.8  1.23 12.12  5.68 247 1023.8  12.7  12.7 999.0 99.0 99.00
2012 01 03 05 50 338  5.1  6.4  1.21 12.12  5.65 275 1024.3  12.7  12.7 999.0 99.0 99.00
2012 01 03 06 50 326  5.1  6.2  1.19 11.43  5.82 273 1025.1  12.7  12.7 999.0 99.0 99.00
2012 01 03 07 50 337  6.8  8.3  1.37 12.12  5.78 290 1024.6  12.5  12.7 999.0 99.0 99.00
2012 01 03 08 50 338  4.2  5.2  1.45 12.12  6.41 277 1024.0  12.5  12.7 999.0 99.0 99.00
2012 01 03 09 50 320  6.4  8.2  1.65 10.81  7.57 281 1024.5  12.5  12.7 999.0 99.0 99.00
2012 01 03 10 50 319  7.5  9.3  1.67 19.05  7.07 297 1024.3  12.3  12.7 999.0 99.0 99.00
2012 01 03 11 50 316  7.0  8.7 99.00 99.00 99.00 999 1023.8  11.1  12.7 999.0 99.0 99.00
2012 01 03 12 50 317  7.7  9.0  2.01 17.39  7.14 286 1023.7  12.1  12.7 999.0 99.0 99.00
2012 01 03 13 50 327  7.7  9.0  2.30 17.39  7.53 292 1024.0  12.4  12.7 999.0 99.0 99.00
2012 01 03 14 50 331  7.6  8.7  2.47 17.39  7.73 273 1024.0  12.4  12.7 999.0 99.0 99.00
2012 01 03 15 50 343  5.3  6.4  2.72 16.00  8.11 279 1024.3  12.5  12.7 999.0 99.0 99.00
2012 01 03 16 50 327  6.1  7.5  2.92 14.81  9.21 280 1025.0  12.6  12.7 999.0 99.0 99.00
2012 01 03 17 50 350  5.0  6.7  2.67 17.39  8.78 288 1025.5  12.8  12.8 999.0 99.0 99.00
2012 01 03 18 50 360  3.0  3.6  3.30 16.00 10.13 274 1025.4  12.4  12.9 999.0 99.0 99.00
2012 01 03 19 50 320  5.1  6.2  3.11 16.00 10.04 290 1024.3  12.9  13.0 999.0 99.0 99.00
2012 01 03 20 50 309  6.5  8.3  3.89 14.81 10.92 292 1023.2  12.8  13.1 999.0 99.0 99.00
2012 01 03 21 50 311  7.5  9.6  3.92 14.81 10.61 299 1022.9  12.7  13.2 999.0 99.0 99.00
2012 01 03 22 50 314  6.8  8.3  4.11 14.81 10.63 290 1022.8  12.8  13.2 999.0 99.0 99.00
2012 01 03 23 50 309  6.8  8.7  3.68 14.81 10.28 284 1022.6  12.9  13.2 999.0 99.0 99.00
2012 01 04 00 50 314  7.1  8.5  3.42 13.79  9.75 294 1022.9  12.9  13.2 999.0 99.0 99.00
2012 01 04 01 50 322  6.7  8.1  3.26 14.81  9.37 295 1023.3  12.6  13.1 999.0 99.0 99.00
2012 01 04 02 50 326  6.3  7.7  3.40 16.00  9.60 280 1023.9  12.6  13.0 999.0 99.0 99.00
2012 01 04 03 50 331  5.7  7.4  3.15 14.81  9.40 285 1024.3  12.2  13.0 999.0 99.0 99.00
2012 01 04 04 50 333  4.8  6.0  3.38 14.81  9.84 287 1024.8  12.6  12.9 999.0 99.0 99.00
2012 01 04 05 50 343  4.3  5.6  3.15 14.81  9.67 279 1024.9  12.8  12.9 999.0 99.0 99.00
2012 01 04 06 50 354  3.1  4.4  3.46 14.81 10.17 278 1024.9  12.7  12.9 999.0 99.0 99.00
2012 01 04 07 50 356  1.8  2.7  3.29 13.79 10.39 290 1024.7  12.5  13.0 999.0 99.0 99.00
2012 01 04 08 50 342  3.2  4.3  3.25 14.81 10.08 289 1024.4  12.5  13.1 999.0 99.0 99.00
2012 01 04 09 50 354  3.3  4.1  2.94 14.81  9.87 288 1024.3  12.6  13.1 999.0 99.0 99.00
2012 01 04 10 50   3  2.4  3.3  3.07 13.79  9.89 291 1024.2  12.6  13.1 999.0 99.0 99.00
2012 01 04 11 50 343  1.7  2.5  3.01 14.81  9.79 276 1023.9  12.5  13.1 999.0 99.0 99.00
2012 01 04 12 50 335  1.2  2.2  2.93 13.79  9.63 289 1023.7  12.6  13.1 999.0 99.0 99.00
2012 01 04 13 50 309  0.7  1.5  2.56 13.79  9.09 287 1024.3  12.4  13.0 999.0 99.0 99.00
2012 01 04 14 50 344  1.5  2.2  2.44 13.79  8.81 280 1024.6  12.6  12.9 999.0 99.0 99.00
2012 01 04 15 50 316  2.8  3.7  2.68 13.79  9.30 284 1025.0  12.3  12.8 999.0 99.0 99.00
2012 01 04 16 50 306  4.9  6.0  2.35 12.90  8.97 280 1025.9  13.6  12.8 999.0 99.0 99.00
2012 01 04 17 50 309  5.8  6.8  2.39 13.79  8.98 281 1026.2  13.2  12.8 999.0 99.0 99.00
2012 01 04 18 50 313  4.1  5.2  2.36 13.79  8.70 291 1026.1  13.1  12.9 999.0 99.0 99.00
2012 01 04 19 50 306  4.8  6.1  2.26 13.79  8.47 280 1025.1  13.1  12.9 999.0 99.0 99.00
2012 01 04 20 50 321  5.0  6.0  2.39 12.90  8.88 289 1024.3  13.1  13.0 999.0 99.0 99.00
2012 01 04 21 50 327  3.6  4.4  2.35 12.90  8.60 283 1023.8  13.1  13.1 999.0 99.0 99.00
2012 01 04 22 50 304  3.9  4.9  2.33 12.90  8.61 289 1023.4  13.6  13.1 999.0 99.0 99.00
2012 01 04 23 50 308  2.8  3.7  2.19 12.12  8.43 284 1023.6  13.5  13.1 999.0 99.0 99.00
2012 01 05 00 50 299  3.2  4.2  2.00 12.90  8.30 290 1023.9  13.4  13.1 999.0 99.0 99.00
2012 01 05 01 50 305  3.4  4.5  2.00 12.90  8.21 284 1023.9  13.1  13.0 999.0 99.0 99.00
2012 01 05 02 50 321  3.5  4.6 99.00 99.00 99.00 999 1024.1  13.1  13.0 999.0 99.0 99.00
2012 01 05 03 50 310  3.7  4.7  2.09 12.12  8.58 283 1024.2  13.0  13.0 999.0 99.0 99.00
2012 01 05 04 50 313  5.0  6.0  2.29 12.12  8.84 288 1024.4  13.1  13.0 999.0 99.0 99.00
2012 01 05 05 50 323  6.5  8.0  2.09 12.90  8.10 274 1024.3  13.2  13.1 999.0 99.0 99.00
2012 01 05 06 50 314  5.8  7.5  2.14 13.79  7.90 302 1024.2  13.1  13.1 999.0 99.0 99.00
2012 01 05 07 50 318  6.7  8.0  2.27 12.90  7.85 277 1023.7  13.1  13.2 999.0 99.0 99.00
2012 01 05 08 50 326  6.8  8.8  2.35 12.90  7.62 293 1023.6  13.0  13.2 999.0 99.0 99.00
2012 01 05 09 50 326  7.0  8.3  2.28 12.12  7.18 285 1023.6  13.1  13.2 999.0 99.0 99.00
2012 01 05 10 50 325  7.2  8.2  2.36 12.12  7.31 293 1023.3  13.0  13.3 999.0 99.0 99.00
2012 01 05 11 50 334  6.8  8.0  2.39 12.12  7.30 285 1022.6  12.9  13.3 999.0 99.0 99.00
2012 01 05 12 50  19  3.3  4.6  2.80 12.90  7.98 279 1022.8  12.6  13.2 999.0 99.0 99.00
2012 01 05 13 50 351  3.3  5.0  2.97 13.79  8.21 279 1022.8  13.0  13.2 999.0 99.0 99.00
2012 01 05 14 50 340  5.3  6.8  3.04 12.90  8.54 278 1022.6  13.8  13.2 999.0 99.0 99.00
2012 01 05 15 50  20  2.7  3.4  2.79 12.90  8.16 273 1022.6  13.2  13.1 999.0 99.0 99.00
2012 01 05 16 50 348  4.3  5.4  2.96 13.79  8.35 273 1023.0  14.6  13.1 999.0 99.0 99.00
2012 01 05 17 50 342  6.7  7.9  3.02 12.90  8.02 277 1023.1  15.1  13.1 999.0 99.0 99.00
2012 01 05 18 50 329  8.0  9.7  3.02 13.79  7.91 284 1022.6  14.1  13.1 999.0 99.0 99.00
2012 01 05 19 50 316  9.4 11.7  3.30 12.90  8.03 286 1021.7  13.4  13.1 999.0 99.0 99.00
2012 01 05 20 50 320  8.2 10.4  2.99 13.79  7.83 284 1020.7  13.3  13.1 999.0 99.0 99.00
2012 01 05 21 50 320 10.3 11.9  3.11 13.79  7.88 276 1020.0  13.2  13.1 999.0 99.0 99.00
2012 01 05 22 50 323  8.9 10.4  3.36 13.79  8.41 281 1019.7  13.3  13.1 999.0 99.0 99.00
2012 01 05 23 50 326  9.0 10.7  3.23 13.79  8.20 288 1019.5  13.5  13.1 999.0 99.0 99.00
2012 01 06 00 50 324  9.5 12.0  3.31 12.90  8.50 281 1019.5  13.5  13.1 999.0 99.0 99.00
2012 01 06 01 50 327  8.0  9.5  3.91 13.79  9.25 290 1019.7  13.3  13.0 999.0 99.0 99.00
2012 01 06 02 50 324  8.4 10.4  3.40 16.00  8.75 298 1019.6  13.4  12.9 999.0 99.0 99.00
2012 01 06 03 50 327  9.8 12.1  4.01 13.79  9.26 280 1019.6  13.8  12.9 999.0 99.0 99.00
2012 01 06 04 50 329  9.9 11.8  4.19 17.39  8.77 279 1019.5  13.6  12.9 999.0 99.0 99.00
2012 01 06 05 50 325  9.6 11.8  4.57 16.00  8.94 277 1019.5  13.3  12.9 999.0 99.0 99.00
2012 01 06 06 50 325  9.9 11.7  4.28 16.00  9.06 279 1019.3  13.3  12.9 999.0 99.0 99.00
2012 01 06 07 50 326 11.2 13.7  3.96 16.00  8.42 279 1018.9  12.8  12.9 999.0 99.0 99.00
2012 01 06 08 50 323 11.2 13.7  3.91 17.39  8.40 288 1018.9  12.4  12.9 999.0 99.0 99.00
2012 01 06 09 50 320 11.5 14.1  4.09 17.39  8.29 294 1019.0  12.2  12.9 999.0 99.0 99.00
2012 01 06 10 50 318 11.0 12.8  4.33 17.39  8.75 291 1019.1  11.9  12.9 999.0 99.0 99.00
2012 01 06 11 50 320 11.1 13.6  4.14 16.00  8.91 284 1018.7  12.0  12.9 999.0 99.0 99.00
2012 01 06 12 50 326 12.0 14.4  4.03 16.00  8.47 274 1018.7  11.9  12.9 999.0 99.0 99.00
2012 01 06 13 50 326 11.6 13.9  4.60 16.00  9.18 276 1019.0  11.7  12.9 999.0 99.0 99.00
2012 01 06 14 50 325 11.8 14.5  4.63 16.00  8.66 299 1019.2  11.6  12.8 999.0 99.0 99.00
2012 01 06 15 50 322 10.8 13.1  4.58 16.00  9.02 284 1019.5  11.5  12.8 999.0 99.0 99.00
2012 01 06 16 50 325 10.9 13.1  4.71 14.81  9.25 292 1020.2  11.6  12.8 999.0 99.0 99.00
2012 01 06 17 50 323 11.1 13.5  4.03 12.90  8.20 302 1020.7  11.7  12.7 999.0 99.0 99.00
2012 01 06 18 50 320 11.5 14.3  4.84 16.00  9.08 282 1020.4  11.6  12.7 999.0 99.0 99.00
2012 01 06 19 50 324 11.4 13.7  5.00 17.39  9.08 286 1019.4  11.7  12.7 999.0 99.0 99.00
2012 01 06 20 50 320 11.0 13.0  4.96 16.00  9.02 296 1018.4  11.7  12.7 999.0 99.0 99.00
2012 01 06 21 50 321 11.3 14.0  4.80 16.00  8.69 289 1017.7  11.6  12.7 999.0 99.0 99.00
2012 01 06 22 50 316 11.0 13.4  4.64 16.00  8.56 301 1017.5  11.7  12.7 999.0 99.0 99.00
2012 01 06 23 50 321 11.9 14.4  4.92 14.81  9.22 298 1017.4  11.8  12.7 999.0 99.0 99.00
2012 01 07 00 50 322 11.7 14.8  4.71 16.00  8.78 304 1016.9  11.8  12.7 999.0 99.0 99.00
2012 01 07 01 50 325 10.7 13.0  4.82 16.00  9.22 304 1017.2  11.7  12.6 999.0 99.0 99.00
2012 01 07 02 50 326 10.9 13.6  4.46 16.00  8.75 313 1017.3  11.7  12.5 999.0 99.0 99.00
2012 01 07 03 50 320 11.0 13.7  5.17 16.00  9.50 311 1017.4  12.0  12.5 999.0 99.0 99.00
2012 01 07 04 50 320 11.2 13.4  4.62 14.81  9.17 309 1017.6  12.0  12.5 999.0 99.0 99.00
2012 01 07 05 50 323 10.0 12.4  4.67 16.00  8.98 303 1017.8  12.0  12.5 999.0 99.0 99.00
2012 01 07 06 50 330  9.2 11.4  4.45 14.81  9.27 306 1017.8  12.3  12.5 999.0 99.0 99.00
2012 01 07 07 50 338  8.8 10.4  4.50 16.00  9.26 307 1017.9  12.9  12.5 999.0 99.0 99.00
2012 01 07 08 50 339  8.0  9.9  4.57 14.81  9.23 303 1017.9  12.9  12.5 999.0 99.0 99.00
2012 01 07 09 50 351  6.3  7.6  4.54 14.81  9.49 311 1018.1  13.0  12.5 999.0 99.0 99.00
2012 01 07 10 50  10  6.6  8.1  4.33 14.81  9.61 304 1017.9  13.0  12.5 999.0 99.0 99.00
2012 01 07 11 50 355  9.4 11.3  4.09 16.00  9.44 293 1017.7  12.9  12.6 999.0 99.0 99.00
2012 01 07 12 50 357  7.8  9.5  3.66 14.81  8.83 307 1017.7  12.7  12.6 999.0 99.0 99.00
2012 01 07 13 50 356  9.9 11.5  4.10 14.81  9.20 304 1017.8  12.8  12.7 999.0 99.0 99.00
2012 01 07 14 50 359  9.7 11.4  3.78 13.79  8.73 307 1018.3  12.7  12.6 999.0 99.0 99.00
2012 01 07 15 50 353  7.5  8.8  3.84 13.79  8.52 310 1018.5  12.7  12.6 999.0 99.0 99.00
2012 01 07 16 50 354  7.5  9.0  3.75 14.81  9.11 311 1019.1  13.0  12.5 999.0 99.0 99.00
2012 01 07 17 50 357  7.8  9.1  3.70 13.79  8.71 297 1019.8  13.5  12.6 999.0 99.0 99.00
2012 01 07 18 50 359  9.3 11.0  3.51 13.79  8.89 305 1019.4  14.2  12.6 999.0 99.0 99.00
2012 01 07 19 50   3  9.0 10.9  3.31 13.79  8.62 295 1018.8  14.8  12.8 999.0 99.0 99.00
2012 01 07 20 50  10  6.3  7.8  2.98 13.79  8.16 292 1018.2  15.2  12.9 999.0 99.0 99.00
2012 01 07 21 50 309  5.4  7.1  3.32 10.00  8.67 310 1017.7  13.7  12.9 999.0 99.0 99.00
2012 01 07 22 50 301  5.4  7.0  3.20 12.12  8.65 304 1017.4  13.2  12.9 999.0 99.0 99.00
2012 01 07 23 50 303  6.5  8.2  3.35 12.90  8.86 305 1017.4  13.0  13.0 999.0 99.0 99.00
2012 01 08 00 50 305  4.8  6.1  2.70 10.00  8.32 304 1017.6  13.1  13.0 999.0 99.0 99.00
2012 01 08 01 50 327  5.1  6.4  3.01 12.12  8.52 308 1018.0  12.9  12.9 999.0 99.0 99.00
2012 01 08 02 50 344  5.8  6.8  2.83 12.12  8.33 306 1018.1  12.7  12.9 999.0 99.0 99.00
2012 01 08 03 50 358  4.4  5.3  2.98 12.12  8.39 307 1018.7  13.2  12.8 999.0 99.0 99.00
2012 01 08 04 50  13  4.2  5.5  2.94 11.43  8.14 308 1019.4  13.9  12.8 999.0 99.0 99.00
2012 01 08 05 50  17  7.4  8.6  2.52 12.12  8.09 312 1019.4  15.3  12.7 999.0 99.0 99.00
2012 01 08 06 50   3  7.5  8.6  2.70 12.12  8.05 303 1019.9  14.0  12.7 999.0 99.0 99.00
2012 01 08 07 50   8  9.6 11.0  2.55 12.12  7.93 294 1019.1  13.9  12.7 999.0 99.0 99.00
2012 01 08 08 50   6  7.0  8.1  2.37 10.00  7.21 298 1019.2  13.3  12.7 999.0 99.0 99.00
2012 01 08 09 50   2  6.5  7.9  2.47 10.00  7.59 303 1019.2  13.3  12.7 999.0 99.0 99.00
2012 01 08 10 50   9  5.1  6.0  2.46 10.81  7.76 300 1019.4  13.0  12.7 999.0 99.0 99.00
2012 01 08 11 50   3  2.6  3.4  2.47  9.09  7.64 305 1019.6  12.8  12.7 999.0 99.0 99.00
2012 01 08 12 50  52  1.7  3.3  2.44 10.00  7.60 296 1019.5  12.9  12.7 999.0 99.0 99.00
2012 01 08 13 50  50  2.4  3.6  2.29  9.09  7.84 305 1019.5  12.8  12.6 999.0 99.0 99.00
2012 01 08 14 50  72  2.5  3.3  2.14  9.09  7.96 306 1020.2  12.3  12.6 999.0 99.0 99.00
2012 01 08 15 50  59  4.6  5.7  2.12 10.81  7.83 297 1021.1  12.3  12.6 999.0 99.0 99.00
2012 01 08 16 50  44  3.3  4.4  2.31 13.79  8.24 284 1022.4  12.6  12.6 999.0 99.0 99.00
2012 01 08 17 50  84  3.7  5.0  2.13 12.90  7.70 278 1022.9  12.7  12.7 999.0 99.0 99.00
2012 01 08 18 50  85  3.1  4.3  2.09  9.09  7.90 297 1022.7  13.1  12.8 999.0 99.0 99.00
2012 01 08 19 50  89  2.4  3.7  2.24  8.33  7.94 296 1022.2  13.2  12.9 999.0 99.0 99.00
2012 01 08 20 50 115  0.8  1.7  2.16 12.90  7.98 292 1021.8  13.9  13.2 999.0 99.0 99.00
2012 01 08 21 50 168  1.3  1.8  1.94  7.69  7.70 302 1021.5  14.3  13.5 999.0 99.0 99.00
2012 01 08 22 50 275  1.7  2.4  1.99 12.90  7.94 282 1021.5  14.4  13.5 999.0 99.0 99.00
2012 01 08 23 50 305  2.5  3.5  1.80 12.12  8.07 296 1021.5  13.6  13.5 999.0 99.0 99.00
2012 01 09 00 50 329  2.7  3.4  1.90 12.90  8.72 294 1021.8  13.2  13.3 999.0 99.0 99.00
2012 01 09 01 50 338  3.0  3.6  1.73 12.90  8.48 297 1021.9  12.8  13.2 999.0 99.0 99.00
2012 01 09 02 50 339  3.0  3.8  1.61 12.90  8.17 297 1022.1  12.7  13.1 999.0 99.0 99.00
2012 01 09 03 50 305  2.4  3.1  1.77 12.90  9.11 303 1022.5  12.6  13.0 999.0 99.0 99.00
2012 01 09 04 50 313  3.2  4.2  1.74 19.05  9.23 308 1022.6  12.7  12.9 999.0 99.0 99.00
2012 01 09 05 50 318  3.2  4.2  1.80 11.43  9.14 288 1022.7  12.7  12.9 999.0 99.0 99.00
2012 01 09 06 50 323  2.4  3.3  1.67 19.05  8.86 315 1022.8  12.8  12.9 999.0 99.0 99.00
2012 01 09 07 50 357  1.3  2.4  1.70 11.43  9.30 293 1022.9  12.5  12.8 999.0 99.0 99.00
2012 01 09 08 50 300  0.8  1.5  1.70 19.05  9.57 294 1022.9  12.4  12.8 999.0 99.0 99.00
2012 01 09 09 50  79  1.3  1.9  1.66 12.12  9.58 283 1022.9  11.8  13.1 999.0 99.0 99.00
2012 01 09 10 50  78  3.0  3.8  1.51 11.43  9.07 293 1022.7  11.5  13.2 999.0 99.0 99.00
2012 01 09 11 50  84  2.4  3.5  1.48 17.39  9.14 305 1022.4  11.5  13.3 999.0 99.0 99.00
2012 01 09 12 50  72  2.3  3.0  1.67 17.39  9.22 294 1022.4  11.5  13.2 999.0 99.0 99.00
2012 01 09 13 50  83  2.3  3.3  1.65 17.39  9.22 290 1022.8  12.1  13.2 999.0 99.0 99.00
2012 01 09 14 50  90  3.2  4.2  1.77 17.39  9.00 282 1022.7  12.0  13.2 999.0 99.0 99.00
2012 01 09 15 50  76  4.2  5.1  1.62 17.39  8.60 290 1022.7  11.8  13.2 999.0 99.0 99.00
2012 01 09 16 50  73  4.8  6.3  1.37 10.81  7.92 283 1022.9  12.0  13.2 999.0 99.0 99.00
2012 01 09 17 50  71  3.7  4.5  1.59 17.39  8.96 291 1023.3  11.7  13.3 999.0 99.0 99.00
2012 01 09 18 50  85  2.3  3.0  1.67 17.39  9.26 283 1023.2  13.0  13.3 999.0 99.0 99.00
2012 01 09 19 50 180  0.0  0.2  1.49 16.00  9.26 284 1022.7  13.7  13.5 999.0 99.0 99.00
2012 01 09 20 50 313  0.3  0.9  1.63 11.43  9.39 300 1022.1  14.3  13.9 999.0 99.0 99.00
2012 01 09 21 50 307  0.3  0.9  1.66 17.39 10.16 281 1021.8  14.8  14.3 999.0 99.0 99.00
2012 01 09 22 50 301  0.1  0.9  1.62 21.05 10.43 283 1021.7  14.0  14.3 999.0 99.0 99.00
2012 01 09 23 50 313  0.3  0.9  1.64 19.05 10.81 291 1021.4  14.8  14.3 999.0 99.0 99.00
2012 01 10 00 50 180  0.1  0.5  1.82 19.05 11.15 302 1021.4  13.8  14.0 999.0 99.0 99.00
2012 01 10 01 50 194  0.5  0.8  1.90 19.05 12.32 291 1021.4  12.9  13.7 999.0 99.0 99.00
2012 01 10 02 50 265  1.9  2.8  2.21 19.05 12.52 288 1021.8  12.8  13.5 999.0 99.0 99.00
2012 01 10 03 50 301  1.9  2.9  2.14 19.05 12.49 302 1021.9  12.7  13.4 999.0 99.0 99.00
2012 01 10 04 50 319  2.1  3.2  2.39 19.05 13.28 300 1022.3  12.8  13.4 999.0 99.0 99.00
2012 01 10 05 50 298  3.0  3.9  2.34 17.39 13.57 290 1022.2  12.6  13.4 999.0 99.0 99.00
2012 01 10 06 50 271  2.2  3.5  2.88 17.39 14.45 296 1022.0  12.4  13.4 999.0 99.0 99.00
2012 01 10 07 50 270  1.4  2.8  3.11 17.39 14.55 292 1022.0  11.2  13.4 999.0 99.0 99.00
2012 01 10 08 50 251  0.6  1.3  2.91 17.39 14.12 297 1021.7  10.9  13.3 999.0 99.0 99.00
2012 01 10 09 50 283  1.3  2.6  2.49 16.00 12.59 287 1022.0  10.0  13.3 999.0 99.0 99.00
2012 01 10 10 50 186  1.2  2.3  3.25 16.00 13.99 296 1021.9  10.1  13.3 999.0 99.0 99.00
2012 01 10 11 50 233  0.5  2.1  2.75 16.00 13.18 294 1021.7   9.9  13.3 999.0 99.0 99.00
2012 01 10 12 50 222  0.7  2.0  2.43 17.39 12.62 297 1021.4   9.4  13.2 999.0 99.0 99.00
2012 01 10 13 50 116  1.2  3.6  2.55 16.00 12.52 293 1021.0   9.1  13.1 999.0 99.0 99.00
